# Load Type: PARABOLIC
# Load Formula: q(x) = w * (x/L)^2
[Distributed load]
         [x]          [y]          [z]        [F_x]        [F_y]        [F_z]        [M_x]        [M_y]        [M_z]
    0.765625     0.000000     0.000000     0.000000  -73.272705     0.000000     0.000000     0.000000     0.000000
    0.781250     0.000000     0.000000     0.000000  -76.293945     0.000000     0.000000     0.000000     0.000000
    0.796875     0.000000     0.000000     0.000000  -79.376221     0.000000     0.000000     0.000000     0.000000
    0.812500     0.000000     0.000000     0.000000  -82.519531     0.000000     0.000000     0.000000     0.000000
    0.828125     0.000000     0.000000     0.000000  -85.723877     0.000000     0.000000     0.000000     0.000000
    0.843750     0.000000     0.000000     0.000000  -88.989258     0.000000     0.000000     0.000000     0.000000
    0.859375     0.000000     0.000000     0.000000  -92.315674     0.000000     0.000000     0.000000     0.000000
    0.875000     0.000000     0.000000     0.000000  -95.703125     0.000000     0.000000     0.000000     0.000000
    0.890625     0.000000     0.000000     0.000000  -99.151611     0.000000     0.000000     0.000000     0.000000
    0.906250     0.000000     0.000000     0.000000  -102.661133     0.000000     0.000000     0.000000     0.000000
    0.921875     0.000000     0.000000     0.000000  -106.231689     0.000000     0.000000     0.000000     0.000000
    0.937500     0.000000     0.000000     0.000000  -109.863281     0.000000     0.000000     0.000000     0.000000
    0.953125     0.000000     0.000000     0.000000  -113.555908     0.000000     0.000000     0.000000     0.000000
    0.968750     0.000000     0.000000     0.000000  -117.309570     0.000000     0.000000     0.000000     0.000000
    0.984375     0.000000     0.000000     0.000000  -121.124268     0.000000     0.000000     0.000000     0.000000
    1.000000     0.000000     0.000000     0.000000  -125.000000     0.000000     0.000000     0.000000     0.000000
    1.015625     0.000000     0.000000     0.000000  -128.936768     0.000000     0.000000     0.000000     0.000000
    1.031250     0.000000     0.000000     0.000000  -132.934570     0.000000     0.000000     0.000000     0.000000
    1.046875     0.000000     0.000000     0.000000  -136.993408     0.000000     0.000000     0.000000     0.000000
    1.062500     0.000000     0.000000     0.000000  -141.113281     0.000000     0.000000     0.000000     0.000000
    1.078125     0.000000     0.000000     0.000000  -145.294189     0.000000     0.000000     0.000000     0.000000
    1.093750     0.000000     0.000000     0.000000  -149.536133     0.000000     0.000000     0.000000     0.000000
    1.109375     0.000000     0.000000     0.000000  -153.839111     0.000000     0.000000     0.000000     0.000000
    1.125000     0.000000     0.000000     0.000000  -158.203125     0.000000     0.000000     0.000000     0.000000
    1.140625     0.000000     0.000000     0.000000  -162.628174     0.000000     0.000000     0.000000     0.000000
    1.156250     0.000000     0.000000     0.000000  -167.114258     0.000000     0.000000     0.000000     0.000000
    1.171875     0.000000     0.000000     0.000000  -171.661377     0.000000     0.000000     0.000000     0.000000
    1.187500     0.000000     0.000000     0.000000  -176.269531     0.000000     0.000000     0.000000     0.000000
    1.203125     0.000000     0.000000     0.000000  -180.938721     0.000000     0.000000     0.000000     0.000000
    1.218750     0.000000     0.000000     0.000000  -185.668945     0.000000     0.000000     0.000000     0.000000
    1.234375     0.000000     0.000000     0.000000  -190.460205     0.000000     0.000000     0.000000     0.000000
    1.250000     0.000000     0.000000     0.000000  -195.312500     0.000000     0.000000     0.000000     0.000000
    1.265625     0.000000     0.000000     0.000000  -200.225830     0.000000     0.000000     0.000000     0.000000
    1.281250     0.000000     0.000000     0.000000  -205.200195     0.000000     0.000000     0.000000     0.000000
    1.296875     0.000000     0.000000     0.000000  -210.235596     0.000000     0.000000     0.000000     0.000000
    1.312500     0.000000     0.000000     0.000000  -215.332031     0.000000     0.000000     0.000000     0.000000
    1.328125     0.000000     0.000000     0.000000  -220.489502     0.000000     0.000000     0.000000     0.000000
    1.343750     0.000000     0.000000     0.000000  -225.708008     0.000000     0.000000     0.000000     0.000000
    1.359375     0.000000     0.000000     0.000000  -230.987549     0.000000     0.000000     0.000000     0.000000
    1.375000     0.000000     0.000000     0.000000  -236.328125     0.000000     0.000000     0.000000     0.000000
    1.390625     0.000000     0.000000     0.000000  -241.729736     0.000000     0.000000     0.000000     0.000000
    1.406250     0.000000     0.000000     0.000000  -247.192383     0.000000     0.000000     0.000000     0.000000
    1.421875     0.000000     0.000000     0.000000  -252.716064     0.000000     0.000000     0.000000     0.000000
    1.437500     0.000000     0.000000     0.000000  -258.300781     0.000000     0.000000     0.000000     0.000000
    1.453125     0.000000     0.000000     0.000000  -263.946533     0.000000     0.000000     0.000000     0.000000
    1.468750     0.000000     0.000000     0.000000  -269.653320     0.000000     0.000000     0.000000     0.000000
    1.484375     0.000000     0.000000     0.000000  -275.421143     0.000000     0.000000     0.000000     0.000000
    1.500000     0.000000     0.000000     0.000000  -281.250000     0.000000     0.000000     0.000000     0.000000
    1.515625     0.000000     0.000000     0.000000  -287.139893     0.000000     0.000000     0.000000     0.000000
    1.531250     0.000000     0.000000     0.000000  -293.090820     0.000000     0.000000     0.000000     0.000000
    1.546875     0.000000     0.000000     0.000000  -299.102783     0.000000     0.000000     0.000000     0.000000
    1.562500     0.000000     0.000000     0.000000  -305.175781     0.000000     0.000000     0.000000     0.000000
    1.578125     0.000000     0.000000     0.000000  -311.309814     0.000000     0.000000     0.000000     0.000000
    1.593750     0.000000     0.000000     0.000000  -317.504883     0.000000     0.000000     0.000000     0.000000
    1.609375     0.000000     0.000000     0.000000  -323.760986     0.000000     0.000000     0.000000     0.000000
    1.625000     0.000000     0.000000     0.000000  -330.078125     0.000000     0.000000     0.000000     0.000000
    1.640625     0.000000     0.000000     0.000000  -336.456299     0.000000     0.000000     0.000000     0.000000
    1.656250     0.000000     0.000000     0.000000  -342.895508     0.000000     0.000000     0.000000     0.000000
    1.671875     0.000000     0.000000     0.000000  -349.395752     0.000000     0.000000     0.000000     0.000000
    1.687500     0.000000     0.000000     0.000000  -355.957031     0.000000     0.000000     0.000000     0.000000
    1.703125     0.000000     0.000000     0.000000  -362.579346     0.000000     0.000000     0.000000     0.000000
    1.718750     0.000000     0.000000     0.000000  -369.262695     0.000000     0.000000     0.000000     0.000000
    1.734375     0.000000     0.000000     0.000000  -376.007080     0.000000     0.000000     0.000000     0.000000
    1.750000     0.000000     0.000000     0.000000  -382.812500     0.000000     0.000000     0.000000     0.000000
    1.765625     0.000000     0.000000     0.000000  -389.678955     0.000000     0.000000     0.000000     0.000000
    1.781250     0.000000     0.000000     0.000000  -396.606445     0.000000     0.000000     0.000000     0.000000
    1.796875     0.000000     0.000000     0.000000  -403.594971     0.000000     0.000000     0.000000     0.000000
    1.812500     0.000000     0.000000     0.000000  -410.644531     0.000000     0.000000     0.000000     0.000000
    1.828125     0.000000     0.000000     0.000000  -417.755127     0.000000     0.000000     0.000000     0.000000
    1.843750     0.000000     0.000000     0.000000  -424.926758     0.000000     0.000000     0.000000     0.000000
    1.859375     0.000000     0.000000     0.000000  -432.159424     0.000000     0.000000     0.000000     0.000000
    1.875000     0.000000     0.000000     0.000000  -439.453125     0.000000     0.000000     0.000000     0.000000
    1.890625     0.000000     0.000000     0.000000  -446.807861     0.000000     0.000000     0.000000     0.000000
    1.906250     0.000000     0.000000     0.000000  -454.223633     0.000000     0.000000     0.000000     0.000000
    1.921875     0.000000     0.000000     0.000000  -461.700439     0.000000     0.000000     0.000000     0.000000
    1.937500     0.000000     0.000000     0.000000  -469.238281     0.000000     0.000000     0.000000     0.000000
    1.953125     0.000000     0.000000     0.000000  -476.837158     0.000000     0.000000     0.000000     0.000000
    1.968750     0.000000     0.000000     0.000000  -484.497070     0.000000     0.000000     0.000000     0.000000
    1.984375     0.000000     0.000000     0.000000  -492.218018     0.000000     0.000000     0.000000     0.000000
    2.000000     0.000000     0.000000     0.000000  -500.000000     0.000000     0.000000     0.000000     0.000000
