Row (Global DOF),Column (Global DOF),K Value
196,188,-4.172636160000e+08
196,190,4.346496000000e+06
196,194,0.000000000000e+00
196,196,1.738598400000e+07
196,200,4.172636160000e+08
196,202,4.346496000000e+06
197,187,2.693621145600e+09
197,191,2.805855360000e+07
197,193,0.000000000000e+00
197,197,1.122342144000e+08
197,199,-2.693621145600e+09
197,203,2.805855360000e+07
198,192,-8.803200000000e+09
198,198,1.760640000000e+10
198,204,-8.803200000000e+09
199,193,-1.723917533184e+11
199,197,-2.693621145600e+09
199,199,3.447835066368e+11
199,203,0.000000000000e+00
199,205,-1.723917533184e+11
199,209,2.693621145600e+09
200,194,-2.670487142400e+10
200,196,4.172636160000e+08
200,200,5.340974284800e+10
200,202,0.000000000000e+00
200,206,-2.670487142400e+10
200,208,-4.172636160000e+08
201,195,-6.756644160000e+04
201,201,1.351328832000e+05
201,207,-6.756644160000e+04
202,194,-4.172636160000e+08
202,196,4.346496000000e+06
202,200,0.000000000000e+00
202,202,1.738598400000e+07
202,206,4.172636160000e+08
202,208,4.346496000000e+06
203,193,2.693621145600e+09
203,197,2.805855360000e+07
203,199,0.000000000000e+00
203,203,1.122342144000e+08
203,205,-2.693621145600e+09
203,209,2.805855360000e+07
204,198,-8.803200000000e+09
204,204,1.760640000000e+10
204,210,-8.803200000000e+09
205,199,-1.723917533184e+11
205,203,-2.693621145600e+09
205,205,3.447835066368e+11
205,209,0.000000000000e+00
205,211,-1.723917533184e+11
205,215,2.693621145600e+09
206,200,-2.670487142400e+10
206,202,4.172636160000e+08
206,206,5.340974284800e+10
206,208,0.000000000000e+00
206,212,-2.670487142400e+10
206,214,-4.172636160000e+08
207,201,-6.756644160000e+04
207,207,1.351328832000e+05
207,213,-6.756644160000e+04
208,200,-4.172636160000e+08
208,202,4.346496000000e+06
208,206,0.000000000000e+00
208,208,1.738598400000e+07
208,212,4.172636160000e+08
208,214,4.346496000000e+06
209,199,2.693621145600e+09
209,203,2.805855360000e+07
209,205,0.000000000000e+00
209,209,1.122342144000e+08
209,211,-2.693621145600e+09
209,215,2.805855360000e+07
210,204,-8.803200000000e+09
210,210,1.760640000000e+10
210,216,-8.803200000000e+09
211,205,-1.723917533184e+11
211,209,-2.693621145600e+09
211,211,3.447835066368e+11
211,215,0.000000000000e+00
211,217,-1.723917533184e+11
211,221,2.693621145600e+09
212,206,-2.670487142400e+10
212,208,4.172636160000e+08
212,212,5.340974284800e+10
212,214,0.000000000000e+00
212,218,-2.670487142400e+10
212,220,-4.172636160000e+08
213,207,-6.756644160000e+04
213,213,1.351328832000e+05
213,219,-6.756644160000e+04
214,206,-4.172636160000e+08
214,208,4.346496000000e+06
214,212,0.000000000000e+00
214,214,1.738598400000e+07
214,218,4.172636160000e+08
214,220,4.346496000000e+06
215,205,2.693621145600e+09
215,209,2.805855360000e+07
215,211,0.000000000000e+00
215,215,1.122342144000e+08
215,217,-2.693621145600e+09
215,221,2.805855360000e+07
216,210,-8.803200000000e+09
216,216,1.760640000000e+10
216,222,-8.803200000000e+09
217,211,-1.723917533184e+11
217,215,-2.693621145600e+09
217,217,3.447835066368e+11
217,221,0.000000000000e+00
217,223,-1.723917533184e+11
217,227,2.693621145600e+09
218,212,-2.670487142400e+10
218,214,4.172636160000e+08
218,218,5.340974284800e+10
218,220,0.000000000000e+00
218,224,-2.670487142400e+10
218,226,-4.172636160000e+08
219,213,-6.756644160000e+04
219,219,1.351328832000e+05
219,225,-6.756644160000e+04
220,212,-4.172636160000e+08
220,214,4.346496000000e+06
220,218,0.000000000000e+00
220,220,1.738598400000e+07
220,224,4.172636160000e+08
220,226,4.346496000000e+06
221,211,2.693621145600e+09
221,215,2.805855360000e+07
221,217,0.000000000000e+00
221,221,1.122342144000e+08
221,223,-2.693621145600e+09
221,227,2.805855360000e+07
222,216,-8.803200000000e+09
222,222,1.760640000000e+10
222,228,-8.803200000000e+09
223,217,-1.723917533184e+11
223,221,-2.693621145600e+09
223,223,3.447835066368e+11
223,227,0.000000000000e+00
223,229,-1.723917533184e+11
223,233,2.693621145600e+09
224,218,-2.670487142400e+10
224,220,4.172636160000e+08
224,224,5.340974284800e+10
224,226,0.000000000000e+00
224,230,-2.670487142400e+10
224,232,-4.172636160000e+08
225,219,-6.756644160000e+04
225,225,1.351328832000e+05
225,231,-6.756644160000e+04
226,218,-4.172636160000e+08
226,220,4.346496000000e+06
226,224,0.000000000000e+00
226,226,1.738598400000e+07
226,230,4.172636160000e+08
226,232,4.346496000000e+06
227,217,2.693621145600e+09
227,221,2.805855360000e+07
227,223,0.000000000000e+00
227,227,1.122342144000e+08
227,229,-2.693621145600e+09
227,233,2.805855360000e+07
228,222,-8.803200000000e+09
228,228,1.760640000000e+10
228,234,-8.803200000000e+09
229,223,-1.723917533184e+11
229,227,-2.693621145600e+09
229,229,3.447835066368e+11
229,233,0.000000000000e+00
229,235,-1.723917533184e+11
229,239,2.693621145600e+09
230,224,-2.670487142400e+10
230,226,4.172636160000e+08
230,230,5.340974284800e+10
230,232,0.000000000000e+00
230,236,-2.670487142400e+10
230,238,-4.172636160000e+08
231,225,-6.756644160000e+04
231,231,1.351328832000e+05
231,237,-6.756644160000e+04
232,224,-4.172636160000e+08
232,226,4.346496000000e+06
232,230,0.000000000000e+00
232,232,1.738598400000e+07
232,236,4.172636160000e+08
232,238,4.346496000000e+06
233,223,2.693621145600e+09
233,227,2.805855360000e+07
233,229,0.000000000000e+00
233,233,1.122342144000e+08
233,235,-2.693621145600e+09
233,239,2.805855360000e+07
234,228,-8.803200000000e+09
234,234,1.760640000000e+10
234,240,-8.803200000000e+09
235,229,-1.723917533184e+11
235,233,-2.693621145600e+09
235,235,3.447835066368e+11
235,239,0.000000000000e+00
235,241,-1.723917533184e+11
235,245,2.693621145600e+09
236,230,-2.670487142400e+10
236,232,4.172636160000e+08
236,236,5.340974284800e+10
236,238,0.000000000000e+00
236,242,-2.670487142400e+10
236,244,-4.172636160000e+08
237,231,-6.756644160000e+04
237,237,1.351328832000e+05
237,243,-6.756644160000e+04
238,230,-4.172636160000e+08
238,232,4.346496000000e+06
238,236,0.000000000000e+00
238,238,1.738598400000e+07
238,242,4.172636160000e+08
238,244,4.346496000000e+06
239,229,2.693621145600e+09
239,233,2.805855360000e+07
239,235,0.000000000000e+00
239,239,1.122342144000e+08
239,241,-2.693621145600e+09
239,245,2.805855360000e+07
240,234,-8.803200000000e+09
240,240,1.760640000000e+10
240,246,-8.803200000000e+09
241,235,-1.723917533184e+11
241,239,-2.693621145600e+09
241,241,3.447835066368e+11
241,245,0.000000000000e+00
241,247,-1.723917533184e+11
241,251,2.693621145600e+09
242,236,-2.670487142400e+10
242,238,4.172636160000e+08
242,242,5.340974284800e+10
242,244,0.000000000000e+00
242,248,-2.670487142400e+10
242,250,-4.172636160000e+08
243,237,-6.756644160000e+04
243,243,1.351328832000e+05
243,249,-6.756644160000e+04
244,236,-4.172636160000e+08
244,238,4.346496000000e+06
244,242,0.000000000000e+00
244,244,1.738598400000e+07
244,248,4.172636160000e+08
244,250,4.346496000000e+06
245,235,2.693621145600e+09
245,239,2.805855360000e+07
245,241,0.000000000000e+00
245,245,1.122342144000e+08
245,247,-2.693621145600e+09
245,251,2.805855360000e+07
246,240,-8.803200000000e+09
246,246,1.760640000000e+10
246,252,-8.803200000000e+09
247,241,-1.723917533184e+11
247,245,-2.693621145600e+09
247,247,3.447835066368e+11
247,251,0.000000000000e+00
247,253,-1.723917533184e+11
247,257,2.693621145600e+09
248,242,-2.670487142400e+10
248,244,4.172636160000e+08
248,248,5.340974284800e+10
248,250,0.000000000000e+00
248,254,-2.670487142400e+10
248,256,-4.172636160000e+08
249,243,-6.756644160000e+04
249,249,1.351328832000e+05
249,255,-6.756644160000e+04
250,242,-4.172636160000e+08
250,244,4.346496000000e+06
250,248,0.000000000000e+00
250,250,1.738598400000e+07
250,254,4.172636160000e+08
250,256,4.346496000000e+06
251,241,2.693621145600e+09
251,245,2.805855360000e+07
251,247,0.000000000000e+00
251,251,1.122342144000e+08
251,253,-2.693621145600e+09
251,257,2.805855360000e+07
252,246,-8.803200000000e+09
252,252,1.760640000000e+10
252,258,-8.803200000000e+09
253,247,-1.723917533184e+11
253,251,-2.693621145600e+09
253,253,3.447835066368e+11
253,257,0.000000000000e+00
253,259,-1.723917533184e+11
253,263,2.693621145600e+09
254,248,-2.670487142400e+10
254,250,4.172636160000e+08
254,254,5.340974284800e+10
254,256,0.000000000000e+00
254,260,-2.670487142400e+10
254,262,-4.172636160000e+08
255,249,-6.756644160000e+04
255,255,1.351328832000e+05
255,261,-6.756644160000e+04
256,248,-4.172636160000e+08
256,250,4.346496000000e+06
256,254,0.000000000000e+00
256,256,1.738598400000e+07
256,260,4.172636160000e+08
256,262,4.346496000000e+06
257,247,2.693621145600e+09
257,251,2.805855360000e+07
257,253,0.000000000000e+00
257,257,1.122342144000e+08
257,259,-2.693621145600e+09
257,263,2.805855360000e+07
258,252,-8.803200000000e+09
258,258,1.760640000000e+10
258,264,-8.803200000000e+09
259,253,-1.723917533184e+11
259,257,-2.693621145600e+09
259,259,3.447835066368e+11
259,263,0.000000000000e+00
259,265,-1.723917533184e+11
259,269,2.693621145600e+09
260,254,-2.670487142400e+10
260,256,4.172636160000e+08
260,260,5.340974284800e+10
260,262,0.000000000000e+00
260,266,-2.670487142400e+10
260,268,-4.172636160000e+08
261,255,-6.756644160000e+04
261,261,1.351328832000e+05
261,267,-6.756644160000e+04
262,254,-4.172636160000e+08
262,256,4.346496000000e+06
262,260,0.000000000000e+00
262,262,1.738598400000e+07
262,266,4.172636160000e+08
262,268,4.346496000000e+06
263,253,2.693621145600e+09
263,257,2.805855360000e+07
263,259,0.000000000000e+00
263,263,1.122342144000e+08
263,265,-2.693621145600e+09
263,269,2.805855360000e+07
264,258,-8.803200000000e+09
264,264,1.760640000000e+10
264,270,-8.803200000000e+09
265,259,-1.723917533184e+11
265,263,-2.693621145600e+09
265,265,3.447835066368e+11
265,269,0.000000000000e+00
265,271,-1.723917533184e+11
265,275,2.693621145600e+09
266,260,-2.670487142400e+10
266,262,4.172636160000e+08
266,266,5.340974284800e+10
266,268,0.000000000000e+00
266,272,-2.670487142400e+10
266,274,-4.172636160000e+08
267,261,-6.756644160000e+04
267,267,1.351328832000e+05
267,273,-6.756644160000e+04
268,260,-4.172636160000e+08
268,262,4.346496000000e+06
268,266,0.000000000000e+00
268,268,1.738598400000e+07
268,272,4.172636160000e+08
268,274,4.346496000000e+06
269,259,2.693621145600e+09
269,263,2.805855360000e+07
269,265,0.000000000000e+00
269,269,1.122342144000e+08
269,271,-2.693621145600e+09
269,275,2.805855360000e+07
270,264,-8.803200000000e+09
270,270,1.760640000000e+10
270,276,-8.803200000000e+09
271,265,-1.723917533184e+11
271,269,-2.693621145600e+09
271,271,3.447835066368e+11
271,275,0.000000000000e+00
271,277,-1.723917533184e+11
271,281,2.693621145600e+09
272,266,-2.670487142400e+10
272,268,4.172636160000e+08
272,272,5.340974284800e+10
272,274,0.000000000000e+00
272,278,-2.670487142400e+10
272,280,-4.172636160000e+08
273,267,-6.756644160000e+04
273,273,1.351328832000e+05
273,279,-6.756644160000e+04
274,266,-4.172636160000e+08
274,268,4.346496000000e+06
274,272,0.000000000000e+00
274,274,1.738598400000e+07
274,278,4.172636160000e+08
274,280,4.346496000000e+06
275,265,2.693621145600e+09
275,269,2.805855360000e+07
275,271,0.000000000000e+00
275,275,1.122342144000e+08
275,277,-2.693621145600e+09
275,281,2.805855360000e+07
276,270,-8.803200000000e+09
276,276,1.760640000000e+10
276,282,-8.803200000000e+09
277,271,-1.723917533184e+11
277,275,-2.693621145600e+09
277,277,3.447835066368e+11
277,281,0.000000000000e+00
277,283,-1.723917533184e+11
277,287,2.693621145600e+09
278,272,-2.670487142400e+10
278,274,4.172636160000e+08
278,278,5.340974284800e+10
278,280,0.000000000000e+00
278,284,-2.670487142400e+10
278,286,-4.172636160000e+08
279,273,-6.756644160000e+04
279,279,1.351328832000e+05
279,285,-6.756644160000e+04
280,272,-4.172636160000e+08
280,274,4.346496000000e+06
280,278,0.000000000000e+00
280,280,1.738598400000e+07
280,284,4.172636160000e+08
280,286,4.346496000000e+06
281,271,2.693621145600e+09
281,275,2.805855360000e+07
281,277,0.000000000000e+00
281,281,1.122342144000e+08
281,283,-2.693621145600e+09
281,287,2.805855360000e+07
282,276,-8.803200000000e+09
282,282,1.760640000000e+10
282,288,-8.803200000000e+09
283,277,-1.723917533184e+11
283,281,-2.693621145600e+09
283,283,3.447835066368e+11
283,287,0.000000000000e+00
283,289,-1.723917533184e+11
283,293,2.693621145600e+09
284,278,-2.670487142400e+10
284,280,4.172636160000e+08
284,284,5.340974284800e+10
284,286,0.000000000000e+00
284,290,-2.670487142400e+10
284,292,-4.172636160000e+08
285,279,-6.756644160000e+04
285,285,1.351328832000e+05
285,291,-6.756644160000e+04
286,278,-4.172636160000e+08
286,280,4.346496000000e+06
286,284,0.000000000000e+00
286,286,1.738598400000e+07
286,290,4.172636160000e+08
286,292,4.346496000000e+06
287,277,2.693621145600e+09
287,281,2.805855360000e+07
287,283,0.000000000000e+00
287,287,1.122342144000e+08
287,289,-2.693621145600e+09
287,293,2.805855360000e+07
288,282,-8.803200000000e+09
288,288,1.760640000000e+10
288,294,-8.803200000000e+09
289,283,-1.723917533184e+11
289,287,-2.693621145600e+09
289,289,3.447835066368e+11
289,293,0.000000000000e+00
289,295,-1.723917533184e+11
289,299,2.693621145600e+09
290,284,-2.670487142400e+10
290,286,4.172636160000e+08
290,290,5.340974284800e+10
290,292,0.000000000000e+00
290,296,-2.670487142400e+10
290,298,-4.172636160000e+08
291,285,-6.756644160000e+04
291,291,1.351328832000e+05
291,297,-6.756644160000e+04
292,284,-4.172636160000e+08
292,286,4.346496000000e+06
292,290,0.000000000000e+00
292,292,1.738598400000e+07
292,296,4.172636160000e+08
292,298,4.346496000000e+06
293,283,2.693621145600e+09
293,287,2.805855360000e+07
293,289,0.000000000000e+00
293,293,1.122342144000e+08
293,295,-2.693621145600e+09
293,299,2.805855360000e+07
294,288,-8.803200000000e+09
294,294,1.760640000000e+10
294,300,-8.803200000000e+09
295,289,-1.723917533184e+11
295,293,-2.693621145600e+09
295,295,3.447835066368e+11
295,299,0.000000000000e+00
295,301,-1.723917533184e+11
295,305,2.693621145600e+09
296,290,-2.670487142400e+10
296,292,4.172636160000e+08
296,296,5.340974284800e+10
296,298,0.000000000000e+00
296,302,-2.670487142400e+10
296,304,-4.172636160000e+08
297,291,-6.756644160000e+04
297,297,1.351328832000e+05
297,303,-6.756644160000e+04
298,290,-4.172636160000e+08
298,292,4.346496000000e+06
298,296,0.000000000000e+00
298,298,1.738598400000e+07
298,302,4.172636160000e+08
298,304,4.346496000000e+06
299,289,2.693621145600e+09
299,293,2.805855360000e+07
299,295,0.000000000000e+00
299,299,1.122342144000e+08
299,301,-2.693621145600e+09
299,305,2.805855360000e+07
300,294,-8.803200000000e+09
300,300,1.760640000000e+10
300,306,-8.803200000000e+09
301,295,-1.723917533184e+11
301,299,-2.693621145600e+09
301,301,3.447835066368e+11
301,305,0.000000000000e+00
301,307,-1.723917533184e+11
301,311,2.693621145600e+09
302,296,-2.670487142400e+10
302,298,4.172636160000e+08
302,302,5.340974284800e+10
302,304,0.000000000000e+00
302,308,-2.670487142400e+10
302,310,-4.172636160000e+08
303,297,-6.756644160000e+04
303,303,1.351328832000e+05
303,309,-6.756644160000e+04
304,296,-4.172636160000e+08
304,298,4.346496000000e+06
304,302,0.000000000000e+00
304,304,1.738598400000e+07
304,308,4.172636160000e+08
304,310,4.346496000000e+06
305,295,2.693621145600e+09
305,299,2.805855360000e+07
305,301,0.000000000000e+00
305,305,1.122342144000e+08
305,307,-2.693621145600e+09
305,311,2.805855360000e+07
306,300,-8.803200000000e+09
306,306,1.760640000000e+10
306,312,-8.803200000000e+09
307,301,-1.723917533184e+11
307,305,-2.693621145600e+09
307,307,3.447835066368e+11
307,311,0.000000000000e+00
307,313,-1.723917533184e+11
307,317,2.693621145600e+09
308,302,-2.670487142400e+10
308,304,4.172636160000e+08
308,308,5.340974284800e+10
308,310,0.000000000000e+00
308,314,-2.670487142400e+10
308,316,-4.172636160000e+08
309,303,-6.756644160000e+04
309,309,1.351328832000e+05
309,315,-6.756644160000e+04
310,302,-4.172636160000e+08
310,304,4.346496000000e+06
310,308,0.000000000000e+00
310,310,1.738598400000e+07
310,314,4.172636160000e+08
310,316,4.346496000000e+06
311,301,2.693621145600e+09
311,305,2.805855360000e+07
311,307,0.000000000000e+00
311,311,1.122342144000e+08
311,313,-2.693621145600e+09
311,317,2.805855360000e+07
312,306,-8.803200000000e+09
312,312,1.760640000000e+10
312,318,-8.803200000000e+09
313,307,-1.723917533184e+11
313,311,-2.693621145600e+09
313,313,3.447835066368e+11
313,317,0.000000000000e+00
313,319,-1.723917533184e+11
313,323,2.693621145600e+09
314,308,-2.670487142400e+10
314,310,4.172636160000e+08
314,314,5.340974284800e+10
314,316,0.000000000000e+00
314,320,-2.670487142400e+10
314,322,-4.172636160000e+08
315,309,-6.756644160000e+04
315,315,1.351328832000e+05
315,321,-6.756644160000e+04
316,308,-4.172636160000e+08
316,310,4.346496000000e+06
316,314,0.000000000000e+00
316,316,1.738598400000e+07
316,320,4.172636160000e+08
316,322,4.346496000000e+06
317,307,2.693621145600e+09
317,311,2.805855360000e+07
317,313,0.000000000000e+00
317,317,1.122342144000e+08
317,319,-2.693621145600e+09
317,323,2.805855360000e+07
318,312,-8.803200000000e+09
318,318,1.760640000000e+10
318,324,-8.803200000000e+09
319,313,-1.723917533184e+11
319,317,-2.693621145600e+09
319,319,3.447835066368e+11
319,323,0.000000000000e+00
319,325,-1.723917533184e+11
319,329,2.693621145600e+09
320,314,-2.670487142400e+10
320,316,4.172636160000e+08
320,320,5.340974284800e+10
320,322,0.000000000000e+00
320,326,-2.670487142400e+10
320,328,-4.172636160000e+08
321,315,-6.756644160000e+04
321,321,1.351328832000e+05
321,327,-6.756644160000e+04
322,314,-4.172636160000e+08
322,316,4.346496000000e+06
322,320,0.000000000000e+00
322,322,1.738598400000e+07
322,326,4.172636160000e+08
322,328,4.346496000000e+06
323,313,2.693621145600e+09
323,317,2.805855360000e+07
323,319,0.000000000000e+00
323,323,1.122342144000e+08
323,325,-2.693621145600e+09
323,329,2.805855360000e+07
324,318,-8.803200000000e+09
324,324,1.760640000000e+10
324,330,-8.803200000000e+09
325,319,-1.723917533184e+11
325,323,-2.693621145600e+09
325,325,3.447835066368e+11
325,329,0.000000000000e+00
325,331,-1.723917533184e+11
325,335,2.693621145600e+09
326,320,-2.670487142400e+10
326,322,4.172636160000e+08
326,326,5.340974284800e+10
326,328,0.000000000000e+00
326,332,-2.670487142400e+10
326,334,-4.172636160000e+08
327,321,-6.756644160000e+04
327,327,1.351328832000e+05
327,333,-6.756644160000e+04
328,320,-4.172636160000e+08
328,322,4.346496000000e+06
328,326,0.000000000000e+00
328,328,1.738598400000e+07
328,332,4.172636160000e+08
328,334,4.346496000000e+06
329,319,2.693621145600e+09
329,323,2.805855360000e+07
329,325,0.000000000000e+00
329,329,1.122342144000e+08
329,331,-2.693621145600e+09
329,335,2.805855360000e+07
330,324,-8.803200000000e+09
330,330,1.760640000000e+10
330,336,-8.803200000000e+09
331,325,-1.723917533184e+11
331,329,-2.693621145600e+09
331,331,3.447835066368e+11
331,335,0.000000000000e+00
331,337,-1.723917533184e+11
331,341,2.693621145600e+09
332,326,-2.670487142400e+10
332,328,4.172636160000e+08
332,332,5.340974284800e+10
332,334,0.000000000000e+00
332,338,-2.670487142400e+10
332,340,-4.172636160000e+08
333,327,-6.756644160000e+04
333,333,1.351328832000e+05
333,339,-6.756644160000e+04
334,326,-4.172636160000e+08
334,328,4.346496000000e+06
334,332,0.000000000000e+00
334,334,1.738598400000e+07
334,338,4.172636160000e+08
334,340,4.346496000000e+06
335,325,2.693621145600e+09
335,329,2.805855360000e+07
335,331,0.000000000000e+00
335,335,1.122342144000e+08
335,337,-2.693621145600e+09
335,341,2.805855360000e+07
336,330,-8.803200000000e+09
336,336,1.760640000000e+10
336,342,-8.803200000000e+09
337,331,-1.723917533184e+11
337,335,-2.693621145600e+09
337,337,3.447835066368e+11
337,341,0.000000000000e+00
337,343,-1.723917533184e+11
337,347,2.693621145600e+09
338,332,-2.670487142400e+10
338,334,4.172636160000e+08
338,338,5.340974284800e+10
338,340,0.000000000000e+00
338,344,-2.670487142400e+10
338,346,-4.172636160000e+08
339,333,-6.756644160000e+04
339,339,1.351328832000e+05
339,345,-6.756644160000e+04
340,332,-4.172636160000e+08
340,334,4.346496000000e+06
340,338,0.000000000000e+00
340,340,1.738598400000e+07
340,344,4.172636160000e+08
340,346,4.346496000000e+06
341,331,2.693621145600e+09
341,335,2.805855360000e+07
341,337,0.000000000000e+00
341,341,1.122342144000e+08
341,343,-2.693621145600e+09
341,347,2.805855360000e+07
342,336,-8.803200000000e+09
342,342,1.760640000000e+10
342,348,-8.803200000000e+09
343,337,-1.723917533184e+11
343,341,-2.693621145600e+09
343,343,3.447835066368e+11
343,347,0.000000000000e+00
343,349,-1.723917533184e+11
343,353,2.693621145600e+09
344,338,-2.670487142400e+10
344,340,4.172636160000e+08
344,344,5.340974284800e+10
344,346,0.000000000000e+00
344,350,-2.670487142400e+10
344,352,-4.172636160000e+08
345,339,-6.756644160000e+04
345,345,1.351328832000e+05
345,351,-6.756644160000e+04
346,338,-4.172636160000e+08
346,340,4.346496000000e+06
346,344,0.000000000000e+00
346,346,1.738598400000e+07
346,350,4.172636160000e+08
346,352,4.346496000000e+06
347,337,2.693621145600e+09
347,341,2.805855360000e+07
347,343,0.000000000000e+00
347,347,1.122342144000e+08
347,349,-2.693621145600e+09
347,353,2.805855360000e+07
348,342,-8.803200000000e+09
348,348,1.760640000000e+10
348,354,-8.803200000000e+09
349,343,-1.723917533184e+11
349,347,-2.693621145600e+09
349,349,3.447835066368e+11
349,353,0.000000000000e+00
349,355,-1.723917533184e+11
349,359,2.693621145600e+09
350,344,-2.670487142400e+10
350,346,4.172636160000e+08
350,350,5.340974284800e+10
350,352,0.000000000000e+00
350,356,-2.670487142400e+10
350,358,-4.172636160000e+08
351,345,-6.756644160000e+04
351,351,1.351328832000e+05
351,357,-6.756644160000e+04
352,344,-4.172636160000e+08
352,346,4.346496000000e+06
352,350,0.000000000000e+00
352,352,1.738598400000e+07
352,356,4.172636160000e+08
352,358,4.346496000000e+06
353,343,2.693621145600e+09
353,347,2.805855360000e+07
353,349,0.000000000000e+00
353,353,1.122342144000e+08
353,355,-2.693621145600e+09
353,359,2.805855360000e+07
354,348,-8.803200000000e+09
354,354,1.760640000000e+10
354,360,-8.803200000000e+09
355,349,-1.723917533184e+11
355,353,-2.693621145600e+09
355,355,3.447835066368e+11
355,359,0.000000000000e+00
355,361,-1.723917533184e+11
355,365,2.693621145600e+09
356,350,-2.670487142400e+10
356,352,4.172636160000e+08
356,356,5.340974284800e+10
356,358,0.000000000000e+00
356,362,-2.670487142400e+10
356,364,-4.172636160000e+08
357,351,-6.756644160000e+04
357,357,1.351328832000e+05
357,363,-6.756644160000e+04
358,350,-4.172636160000e+08
358,352,4.346496000000e+06
358,356,0.000000000000e+00
358,358,1.738598400000e+07
358,362,4.172636160000e+08
358,364,4.346496000000e+06
359,349,2.693621145600e+09
359,353,2.805855360000e+07
359,355,0.000000000000e+00
359,359,1.122342144000e+08
359,361,-2.693621145600e+09
359,365,2.805855360000e+07
360,354,-8.803200000000e+09
360,360,1.760640000000e+10
360,366,-8.803200000000e+09
361,355,-1.723917533184e+11
361,359,-2.693621145600e+09
361,361,3.447835066368e+11
361,365,0.000000000000e+00
361,367,-1.723917533184e+11
361,371,2.693621145600e+09
362,356,-2.670487142400e+10
362,358,4.172636160000e+08
362,362,5.340974284800e+10
362,364,0.000000000000e+00
362,368,-2.670487142400e+10
362,370,-4.172636160000e+08
363,357,-6.756644160000e+04
363,363,1.351328832000e+05
363,369,-6.756644160000e+04
364,356,-4.172636160000e+08
364,358,4.346496000000e+06
364,362,0.000000000000e+00
364,364,1.738598400000e+07
364,368,4.172636160000e+08
364,370,4.346496000000e+06
365,355,2.693621145600e+09
365,359,2.805855360000e+07
365,361,0.000000000000e+00
365,365,1.122342144000e+08
365,367,-2.693621145600e+09
365,371,2.805855360000e+07
366,360,-8.803200000000e+09
366,366,1.760640000000e+10
366,372,-8.803200000000e+09
367,361,-1.723917533184e+11
367,365,-2.693621145600e+09
367,367,3.447835066368e+11
367,371,0.000000000000e+00
367,373,-1.723917533184e+11
367,377,2.693621145600e+09
368,362,-2.670487142400e+10
368,364,4.172636160000e+08
368,368,5.340974284800e+10
368,370,0.000000000000e+00
368,374,-2.670487142400e+10
368,376,-4.172636160000e+08
369,363,-6.756644160000e+04
369,369,1.351328832000e+05
369,375,-6.756644160000e+04
370,362,-4.172636160000e+08
370,364,4.346496000000e+06
370,368,0.000000000000e+00
370,370,1.738598400000e+07
370,374,4.172636160000e+08
370,376,4.346496000000e+06
371,361,2.693621145600e+09
371,365,2.805855360000e+07
371,367,0.000000000000e+00
371,371,1.122342144000e+08
371,373,-2.693621145600e+09
371,377,2.805855360000e+07
372,366,-8.803200000000e+09
372,372,1.760640000000e+10
372,378,-8.803200000000e+09
373,367,-1.723917533184e+11
373,371,-2.693621145600e+09
373,373,3.447835066368e+11
373,377,0.000000000000e+00
373,379,-1.723917533184e+11
373,383,2.693621145600e+09
374,368,-2.670487142400e+10
374,370,4.172636160000e+08
374,374,5.340974284800e+10
374,376,0.000000000000e+00
374,380,-2.670487142400e+10
374,382,-4.172636160000e+08
375,369,-6.756644160000e+04
375,375,1.351328832000e+05
375,381,-6.756644160000e+04
376,368,-4.172636160000e+08
376,370,4.346496000000e+06
376,374,0.000000000000e+00
376,376,1.738598400000e+07
376,380,4.172636160000e+08
376,382,4.346496000000e+06
377,367,2.693621145600e+09
377,371,2.805855360000e+07
377,373,0.000000000000e+00
377,377,1.122342144000e+08
377,379,-2.693621145600e+09
377,383,2.805855360000e+07
378,372,-8.803200000000e+09
378,378,1.760640000000e+10
378,384,-8.803200000000e+09
379,373,-1.723917533184e+11
379,377,-2.693621145600e+09
379,379,3.447835066368e+11
379,383,0.000000000000e+00
379,385,-1.723917533184e+11
379,389,2.693621145600e+09
380,374,-2.670487142400e+10
380,376,4.172636160000e+08
380,380,5.340974284800e+10
380,382,0.000000000000e+00
380,386,-2.670487142400e+10
380,388,-4.172636160000e+08
381,375,-6.756644160000e+04
381,381,1.351328832000e+05
381,387,-6.756644160000e+04
382,374,-4.172636160000e+08
382,376,4.346496000000e+06
382,380,0.000000000000e+00
382,382,1.738598400000e+07
382,386,4.172636160000e+08
382,388,4.346496000000e+06
383,373,2.693621145600e+09
383,377,2.805855360000e+07
383,379,0.000000000000e+00
383,383,1.122342144000e+08
383,385,-2.693621145600e+09
383,389,2.805855360000e+07
384,378,-8.803200000000e+09
384,384,8.803200000000e+09
385,379,-1.723917533184e+11
385,383,-2.693621145600e+09
385,385,1.723917533184e+11
385,389,-2.693621145600e+09
386,380,-2.670487142400e+10
386,382,4.172636160000e+08
386,386,2.670487142400e+10
386,388,4.172636160000e+08
387,381,-6.756644160000e+04
387,387,6.756644160000e+04
388,380,-4.172636160000e+08
388,382,4.346496000000e+06
388,386,4.172636160000e+08
388,388,8.692992000000e+06
389,379,2.693621145600e+09
389,383,2.805855360000e+07
389,385,-2.693621145600e+09
389,389,5.611710720000e+07
