job_id,x,uy_fem_mm,uy_roark_mm,error_uy_mm,theta_z_fem_deg,theta_z_roark_deg,error_theta_deg
1.000000000000000000e+00,1.406250000000000000e-01,-1.074804893000000025e-02,-1.128545137775072323e-02,5.374024477507229752e-04,-8.542930204649112555e-03,-8.970076715783550925e-03,4.271465111344383697e-04
1.000000000000000000e+00,1.562500000000000000e-01,-1.319668694099999928e-02,-1.385652128955428344e-02,6.598343485542841613e-04,-9.412378750249337372e-03,-9.882997688725105728e-03,4.706189384757683558e-04
1.000000000000000000e+00,1.718750000000000000e-01,-1.588025498327000004e-02,-1.667426773420485620e-02,7.940127509348561541e-04,-1.026587411153881933e-02,-1.077916781812645122e-02,5.132937065876318899e-04
1.000000000000000000e+00,1.875000000000000000e-01,-1.879440250067000023e-02,-1.973412262776082574e-02,9.397201270908255022e-04,-1.110341628850609538e-02,-1.165858710398758394e-02,5.551708154814885554e-04
1.000000000000000000e+00,2.031250000000000000e-01,-2.193477893707999893e-02,-2.303151788628058499e-02,1.096738949200586066e-03,-1.192500528116263031e-02,-1.252125554630850388e-02,5.962502651458735647e-04
1.000000000000000000e+00,2.187500000000000000e-01,-2.529703373636000077e-02,-2.656188542582251996e-02,1.264851689462519191e-03,-1.273064108949695759e-02,-1.336717314508921277e-02,6.365320555922551748e-04
1.000000000000000000e+00,2.343750000000000000e-01,-2.887681634237000000e-02,-3.032065716244502010e-02,1.443840820075020098e-03,-1.352032371352054028e-02,-1.419633990032970888e-02,6.760161868091685983e-04
1.000000000000000000e+00,2.500000000000000000e-01,-3.266977619898999569e-02,-3.430326501220647140e-02,1.633488813216475710e-03,-1.429405315322765033e-02,-1.500875581202999222e-02,7.147026588023418919e-04
1.000000000000000000e+00,2.656250000000000000e-01,-3.667156275009000183e-02,-3.850514089116526678e-02,1.833578141075264956e-03,-1.505182940861828425e-02,-1.580442088019006278e-02,7.525914715717785253e-04
1.000000000000000000e+00,2.812500000000000000e-01,-4.087782543952000330e-02,-4.292171671537979571e-02,2.043891275859792411e-03,-1.579365247968671226e-02,-1.658333510480992229e-02,7.896826251232100247e-04
1.000000000000000000e+00,2.968750000000000000e-01,-4.528421371115999572e-02,-4.754842440090844419e-02,2.264210689748448468e-03,-1.651952236644439742e-02,-1.734549848588957249e-02,8.259761194451750721e-04
1.000000000000000000e+00,3.125000000000000000e-01,-4.988637700887000453e-02,-5.238069586380959819e-02,2.494318854939593655e-03,-1.722943906888561166e-02,-1.809091102342900645e-02,8.614719545433947856e-04
1.000000000000000000e+00,3.281250000000000000e-01,-5.467996477651999865e-02,-5.741396302014165065e-02,2.733998243621652002e-03,-1.792340258701034805e-02,-1.881957271742823110e-02,8.961701304178830430e-04
1.000000000000000000e+00,3.437500000000000000e-01,-5.966062645798999448e-02,-6.264365778596299450e-02,2.983031327973000024e-03,-1.860141292081861006e-02,-1.953148356788724296e-02,9.300706470686329053e-04
1.000000000000000000e+00,3.593750000000000000e-01,-6.482401149711999877e-02,-6.806521207733200185e-02,3.241200580212003080e-03,-1.926347007031039421e-02,-2.022664357480604552e-02,9.631735044956513114e-04
1.000000000000000000e+00,3.750000000000000000e-01,-7.016576933781000502e-02,-7.367405781030708645e-02,3.508288472497081423e-03,-1.990957403548570745e-02,-2.090505273818463183e-02,9.954787026989243837e-04
1.000000000000000000e+00,3.906250000000000000e-01,-7.568154942389999917e-02,-7.946562690094660653e-02,3.784077477046607352e-03,-2.053972481634454977e-02,-2.156671105802300883e-02,1.026986241678459061e-03
1.000000000000000000e+00,4.062500000000000000e-01,-8.136700119926000563e-02,-8.543535126530898971e-02,4.068350066048984082e-03,-2.115392241288691424e-02,-2.221161853432117306e-02,1.057696121434258812e-03
1.000000000000000000e+00,4.218750000000000000e-01,-8.721777410777999118e-02,-9.157866281945258036e-02,4.360888711672589180e-03,-2.175216682510707628e-02,-2.283977516707912450e-02,1.087608341972048226e-03
1.000000000000000000e+00,4.375000000000000000e-01,-9.322951759330000421e-02,-9.789099347943580609e-02,4.661475886135801883e-03,-2.233445805301648851e-02,-2.345118095629686317e-02,1.116722903280374657e-03
1.000000000000000000e+00,4.531250000000000000e-01,-9.939788109969999175e-02,-1.043677751613170251e-01,4.969894061617033398e-03,-2.290079609660942983e-02,-2.404583590197439252e-02,1.145039805364962693e-03
1.000000000000000000e+00,4.687500000000000000e-01,-1.057185140709000076e-01,-1.110044397811546513e-01,5.285925710254643639e-03,-2.345118095588589677e-02,-2.462374000411170563e-02,1.172559048225808864e-03
1.000000000000000000e+00,4.843750000000000000e-01,-1.121870659506000040e-01,-1.177964192550070427e-01,5.609353304407038721e-03,-2.398561263085162085e-02,-2.518489326270880943e-02,1.199280631857188584e-03
1.000000000000000000e+00,5.000000000000000000e-01,-1.187991861829000018e-01,-1.247391454989326270e-01,5.939959316032625281e-03,-2.450409112149513555e-02,-2.572929567776570045e-02,1.225204556270564904e-03
1.000000000000000000e+00,5.156250000000000000e-01,-1.255505242114000053e-01,-1.318280504289897626e-01,6.277526217589757263e-03,-2.500661642782791086e-02,-2.625694724928238216e-02,1.250330821454471303e-03
1.000000000000000000e+00,5.312500000000000000e-01,-1.324367294802999973e-01,-1.390585659612368630e-01,6.621836480936865721e-03,-2.549318854984420832e-02,-2.676784797725885109e-02,1.274659427414642776e-03
1.000000000000000000e+00,5.468750000000000000e-01,-1.394534514330999786e-01,-1.464261240117323004e-01,6.972672578632321816e-03,-2.596380748754976292e-02,-2.726199786169510378e-02,1.298190374145340859e-03
1.000000000000000000e+00,5.625000000000000000e-01,-1.465963395140000014e-01,-1.539261564965344609e-01,7.329816982534459457e-03,-2.641847324093311161e-02,-2.773939690259114715e-02,1.320923661658035542e-03
1.000000000000000000e+00,5.781250000000000000e-01,-1.538610431666999900e-01,-1.615540953317017026e-01,7.693052165001712517e-03,-2.685718581001144897e-02,-2.820004509994697775e-02,1.342859289935528777e-03
1.000000000000000000e+00,5.937500000000000000e-01,-1.612432118349999832e-01,-1.693053724332924947e-01,8.062160598292511526e-03,-2.727994519476757695e-02,-2.864394245376259557e-02,1.363997258995018613e-03
1.000000000000000000e+00,6.093750000000000000e-01,-1.687384949628999986e-01,-1.771754197173651679e-01,8.436924754465169318e-03,-2.768675139521296208e-02,-2.907108896403800408e-02,1.384337568825041997e-03
1.000000000000000000e+00,6.250000000000000000e-01,-1.763425419941999917e-01,-1.851596690999781081e-01,8.817127105778116425e-03,-2.807760441134187282e-02,-2.948148463077319981e-02,1.403880219431326987e-03
1.000000000000000000e+00,6.406250000000000000e-01,-1.840510023728999800e-01,-1.932535524971897567e-01,9.202550124289776701e-03,-2.845250424316004070e-02,-2.987512945396818623e-02,1.422625210808145524e-03
1.000000000000000000e+00,6.562500000000000000e-01,-1.918595255425999957e-01,-2.014525018250584443e-01,9.592976282458448578e-03,-2.881145089066173073e-02,-3.025202343362295293e-02,1.440572542961222197e-03
1.000000000000000000e+00,6.718750000000000000e-01,-1.997637609474000042e-01,-2.097519489996425568e-01,9.988188052242552573e-03,-2.915444435384694985e-02,-3.061216656973751032e-02,1.457722215890560474e-03
1.000000000000000000e+00,6.875000000000000000e-01,-2.077593580311000165e-01,-2.181473259370005635e-01,1.038796790590054697e-02,-2.948148463272141917e-02,-3.095555886231186188e-02,1.474074229590442708e-03
1.000000000000000000e+00,7.031250000000000000e-01,-2.158419662375999915e-01,-2.266340645531907672e-01,1.079209831559077570e-02,-2.979257172728514910e-02,-3.128220031134600065e-02,1.489628584060851552e-03
1.000000000000000000e+00,7.187500000000000000e-01,-2.240072350106999954e-01,-2.352075967642715537e-01,1.120036175357155828e-02,-3.008770563753240465e-02,-3.159209091683991971e-02,1.504385279307515061e-03
1.000000000000000000e+00,7.343750000000000000e-01,-2.322508137942999873e-01,-2.438633544863013647e-01,1.161254069200137740e-02,-3.036688636346891040e-02,-3.188523067879363293e-02,1.518344315324722527e-03
1.000000000000000000e+00,7.500000000000000000e-01,-2.405683520322000057e-01,-2.525967696353386138e-01,1.202841760313860808e-02,-3.063011390508321372e-02,-3.216161959720712643e-02,1.531505692123912715e-03
1.000000000000000000e+00,7.656250000000000000e-01,-2.489554991684000129e-01,-2.614032741274415761e-01,1.244777495904156317e-02,-3.087738826239250570e-02,-3.242125767208041409e-02,1.543869409687908395e-03
1.000000000000000000e+00,7.812500000000000000e-01,-2.574079046467000476e-01,-2.702782998786686930e-01,1.287039523196864543e-02,-3.110870943537958830e-02,-3.266414490341348897e-02,1.555435468033900676e-03
1.000000000000000000e+00,7.968750000000000000e-01,-2.659212179110000407e-01,-2.792172788050784060e-01,1.329606089407836533e-02,-3.132407742405593498e-02,-3.289028129120635108e-02,1.566203867150416096e-03
1.000000000000000000e+00,8.125000000000000000e-01,-2.744910884051000033e-01,-2.882156428227291012e-01,1.372455441762909789e-02,-3.152349222842152493e-02,-3.309966683545900040e-02,1.576174607037475472e-03
1.000000000000000000e+00,8.281250000000000000e-01,-2.831131655729000052e-01,-2.972688238476791089e-01,1.415565827477910377e-02,-3.170695384847064396e-02,-3.329230153617144389e-02,1.585347687700799924e-03
1.000000000000000000e+00,8.437500000000000000e-01,-2.917830988581999740e-01,-3.063722537959868708e-01,1.458915493778689676e-02,-3.187446228420902361e-02,-3.346818539334366766e-02,1.593723109134644045e-03
1.000000000000000000e+00,8.593750000000000000e-01,-3.004965377050999864e-01,-3.155213645837107173e-01,1.502482687861073085e-02,-3.202601753563092540e-02,-3.362731840697567864e-02,1.601300871344753241e-03
1.000000000000000000e+00,8.750000000000000000e-01,-3.092491315572000188e-01,-3.247115881269090343e-01,1.546245656970901550e-02,-3.216161960274208087e-02,-3.376970057706748379e-02,1.608080974325402923e-03
1.000000000000000000e+00,8.906250000000000000e-01,-3.180365298585000056e-01,-3.339383563416402634e-01,1.590182648314025782e-02,-3.228126848553676542e-02,-3.389533190361907616e-02,1.614063418082310741e-03
1.000000000000000000e+00,9.062500000000000000e-01,-3.268543820527999855e-01,-3.431971011439627350e-01,1.634271909116274957e-02,-3.238496418402069671e-02,-3.400421238663044882e-02,1.619248202609752108e-03
1.000000000000000000e+00,9.218750000000000000e-01,-3.356983375841000039e-01,-3.524832544499349463e-01,1.678491686583494236e-02,-3.247270669818816402e-02,-3.409634202610161563e-02,1.623635327913451609e-03
1.000000000000000000e+00,9.375000000000000000e-01,-3.445640458961000130e-01,-3.617922481756151720e-01,1.722820227951515903e-02,-3.254449602803914654e-02,-3.417172082203256966e-02,1.627224793993423124e-03
1.000000000000000000e+00,9.531250000000000000e-01,-3.534471564328000026e-01,-3.711195142370618538e-01,1.767235780426185121e-02,-3.260033217358512814e-02,-3.423034877442331092e-02,1.630016600838182783e-03
1.000000000000000000e+00,9.687500000000000000e-01,-3.623433186380000115e-01,-3.804604845503333221e-01,1.811716591233331064e-02,-3.264021513480889342e-02,-3.427222588327384634e-02,1.632010748464952921e-03
1.000000000000000000e+00,9.843750000000000000e-01,-3.712481819555999984e-01,-3.898105910314880740e-01,1.856240907588807554e-02,-3.266414491172765083e-02,-3.429735214858416203e-02,1.633207236856511202e-03
1.000000000000000000e+00,1.000000000000000000e+00,-3.801573958294999778e-01,-3.991652655965844398e-01,1.900786976708446208e-02,-3.267212150433565498e-02,-3.430572757035427189e-02,1.633606066018616909e-03
1.000000000000000000e+00,1.015625000000000000e+00,-3.890673347961000061e-01,-4.085207015090043803e-01,1.945336671290437414e-02,-3.267212150479402444e-02,-3.430572757035427189e-02,1.633606065560247456e-03
1.000000000000000000e+00,1.031250000000000000e+00,-3.979772737628999857e-01,-4.178761374214243207e-01,1.989886365852433503e-02,-3.267212150525811848e-02,-3.430572757035427189e-02,1.633606065096153415e-03
1.000000000000000000e+00,1.046875000000000000e+00,-4.068872127297999963e-01,-4.272315733338443167e-01,2.034436060404432034e-02,-3.267212150573366863e-02,-3.430572757035427189e-02,1.633606064620603260e-03
1.000000000000000000e+00,1.062500000000000000e+00,-4.157971516969000136e-01,-4.365870092462642571e-01,2.078985754936424346e-02,-3.267212150622641337e-02,-3.430572757035427189e-02,1.633606064127858526e-03
1.000000000000000000e+00,1.078125000000000000e+00,-4.247070906641000065e-01,-4.459424451586841975e-01,2.123535449458419100e-02,-3.267212150672488963e-02,-3.430572757035427189e-02,1.633606063629382266e-03
1.000000000000000000e+00,1.093750000000000000e+00,-4.336170296313999750e-01,-4.552978810711041380e-01,2.168085143970416295e-02,-3.267212150724055353e-02,-3.430572757035427189e-02,1.633606063113718365e-03
1.000000000000000000e+00,1.109375000000000000e+00,-4.425269685988999502e-01,-4.646533169835240229e-01,2.212634838462407272e-02,-3.267212150776194896e-02,-3.430572757035427189e-02,1.633606062592322938e-03
1.000000000000000000e+00,1.125000000000000000e+00,-4.514369075665000119e-01,-4.740087528959439633e-01,2.257184532944395139e-02,-3.267212150829479356e-02,-3.430572757035427189e-02,1.633606062059478337e-03
1.000000000000000000e+00,1.140625000000000000e+00,-4.603468465341999938e-01,-4.833641888083639593e-01,2.301734227416396550e-02,-3.267212150883337662e-02,-3.430572757035427189e-02,1.633606061520895270e-03
1.000000000000000000e+00,1.156250000000000000e+00,-4.692567855020999823e-01,-4.927196247207839552e-01,2.346283921868397293e-02,-3.267212150938341580e-02,-3.430572757035427189e-02,1.633606060970856089e-03
1.000000000000000000e+00,1.171875000000000000e+00,-4.781667244702000330e-01,-5.020750606332038402e-01,2.390833616300380715e-02,-3.267212150993345499e-02,-3.430572757035427189e-02,1.633606060420816908e-03
1.000000000000000000e+00,1.187500000000000000e+00,-4.870766634384000038e-01,-5.114304965456238916e-01,2.435383310722388783e-02,-3.267212151049495722e-02,-3.430572757035427189e-02,1.633606059859314674e-03
1.000000000000000000e+00,1.203125000000000000e+00,-4.959866024066999501e-01,-5.207859324580438320e-01,2.479933005134388191e-02,-3.267212151105645251e-02,-3.430572757035427189e-02,1.633606059297819380e-03
1.000000000000000000e+00,1.218750000000000000e+00,-5.048965413752000142e-01,-5.301413683704637725e-01,2.524482699526375828e-02,-3.267212151161795475e-02,-3.430572757035427189e-02,1.633606058736317146e-03
1.000000000000000000e+00,1.234375000000000000e+00,-5.138064803438999739e-01,-5.394968042828837129e-01,2.569032393898373900e-02,-3.267212151217945004e-02,-3.430572757035427189e-02,1.633606058174821851e-03
1.000000000000000000e+00,1.250000000000000000e+00,-5.227164193126999647e-01,-5.488522401953035423e-01,2.613582088260357761e-02,-3.267212151273521381e-02,-3.430572757035427189e-02,1.633606057619058083e-03
1.000000000000000000e+00,1.265625000000000000e+00,-5.316263582817000177e-01,-5.582076761077234828e-01,2.658131782602346505e-02,-3.267212151328525993e-02,-3.430572757035427189e-02,1.633606057069011963e-03
1.000000000000000000e+00,1.281250000000000000e+00,-5.405362972507999908e-01,-5.675631120201434232e-01,2.702681476934343241e-02,-3.267212151382383606e-02,-3.430572757035427189e-02,1.633606056530435835e-03
1.000000000000000000e+00,1.296875000000000000e+00,-5.494462362199999950e-01,-5.769185479325633636e-01,2.747231171256336868e-02,-3.267212151435668760e-02,-3.430572757035427189e-02,1.633606055997584294e-03
1.000000000000000000e+00,1.312500000000000000e+00,-5.583561751893999503e-01,-5.862739838449833041e-01,2.791780865558335378e-02,-3.267212151488380761e-02,-3.430572757035427189e-02,1.633606055470464280e-03
1.000000000000000000e+00,1.328125000000000000e+00,-5.672661141590000788e-01,-5.956294197574033555e-01,2.836330559840327670e-02,-3.267212151539947151e-02,-3.430572757035427189e-02,1.633606054954800380e-03
1.000000000000000000e+00,1.343750000000000000e+00,-5.761760531287000164e-01,-6.049848556698231850e-01,2.880880254112316852e-02,-3.267212151591513541e-02,-3.430572757035427189e-02,1.633606054439136479e-03
1.000000000000000000e+00,1.359375000000000000e+00,-5.850859920984999851e-01,-6.143402915822432364e-01,2.925429948374325129e-02,-3.267212151641933626e-02,-3.430572757035427189e-02,1.633606053934935631e-03
1.000000000000000000e+00,1.375000000000000000e+00,-5.939959310685000160e-01,-6.236957274946631768e-01,2.969979642616316085e-02,-3.267212151692353711e-02,-3.430572757035427189e-02,1.633606053430734784e-03
1.000000000000000000e+00,1.390625000000000000e+00,-6.029058700385999670e-01,-6.330511634070831173e-01,3.014529336848315033e-02,-3.267212151741055726e-02,-3.430572757035427189e-02,1.633606052943714637e-03
1.000000000000000000e+00,1.406250000000000000e+00,-6.118158090087999490e-01,-6.424065993195030577e-01,3.059079031070310872e-02,-3.267212151789756353e-02,-3.430572757035427189e-02,1.633606052456708368e-03
1.000000000000000000e+00,1.421875000000000000e+00,-6.207257479791000732e-01,-6.517620352319229982e-01,3.103628725282292500e-02,-3.267212151836739603e-02,-3.430572757035427189e-02,1.633606051986875862e-03
1.000000000000000000e+00,1.437500000000000000e+00,-6.296356869496000375e-01,-6.611174711443429386e-01,3.148178419474290113e-02,-3.267212151883149007e-02,-3.430572757035427189e-02,1.633606051522781821e-03
1.000000000000000000e+00,1.453125000000000000e+00,-6.385456259202000329e-01,-6.704729070567628790e-01,3.192728113656284616e-02,-3.267212151928412800e-02,-3.430572757035427189e-02,1.633606051070143894e-03
1.000000000000000000e+00,1.468750000000000000e+00,-6.474555648909999794e-01,-6.798283429691829305e-01,3.237277807818295106e-02,-3.267212151972530287e-02,-3.430572757035427189e-02,1.633606050628969020e-03
1.000000000000000000e+00,1.484375000000000000e+00,-6.563655038617999260e-01,-6.891837788816027599e-01,3.281827501980283390e-02,-3.267212152015502163e-02,-3.430572757035427189e-02,1.633606050199250259e-03
1.000000000000000000e+00,1.500000000000000000e+00,-6.652754428327999348e-01,-6.985392147940228114e-01,3.326377196122287661e-02,-3.267212152056754582e-02,-3.430572757035427189e-02,1.633606049786726078e-03
1.000000000000000000e+00,1.515625000000000000e+00,-6.741853818038999746e-01,-7.078946507064426408e-01,3.370926890254266617e-02,-3.267212152096862082e-02,-3.430572757035427189e-02,1.633606049385651071e-03
1.000000000000000000e+00,1.531250000000000000e+00,-6.830953207751000456e-01,-7.172500866188626922e-01,3.415476584376264668e-02,-3.267212152135250819e-02,-3.430572757035427189e-02,1.633606049001763705e-03
1.000000000000000000e+00,1.546875000000000000e+00,-6.920052597464000366e-01,-7.266055225312826327e-01,3.460026278488259610e-02,-3.267212152172492556e-02,-3.430572757035427189e-02,1.633606048629346330e-03
1.000000000000000000e+00,1.562500000000000000e+00,-7.009151987178000587e-01,-7.359609584437025731e-01,3.504575972590251443e-02,-3.267212152207443071e-02,-3.430572757035427189e-02,1.633606048279841183e-03
1.000000000000000000e+00,1.578125000000000000e+00,-7.098251376891999698e-01,-7.453163943561225135e-01,3.549125666692254377e-02,-3.267212152240674822e-02,-3.430572757035427189e-02,1.633606047947523676e-03
1.000000000000000000e+00,1.593750000000000000e+00,-7.187350766607999430e-01,-7.546718302685424540e-01,3.593675360774251093e-02,-3.267212152271040809e-02,-3.430572757035427189e-02,1.633606047643863801e-03
1.000000000000000000e+00,1.609375000000000000e+00,-7.276450156325000584e-01,-7.640272661809623944e-01,3.638225054846233597e-02,-3.267212152300262573e-02,-3.430572757035427189e-02,1.633606047351646162e-03
1.000000000000000000e+00,1.625000000000000000e+00,-7.365549546041999518e-01,-7.733827020933823349e-01,3.682774748918238306e-02,-3.267212152327191726e-02,-3.430572757035427189e-02,1.633606047082354629e-03
1.000000000000000000e+00,1.640625000000000000e+00,-7.454648935759999873e-01,-7.827381380058023863e-01,3.727324442980239905e-02,-3.267212152352401422e-02,-3.430572757035427189e-02,1.633606046830257674e-03
1.000000000000000000e+00,1.656250000000000000e+00,-7.543748325478000227e-01,-7.920935739182222157e-01,3.771874137042219299e-02,-3.267212152375319895e-02,-3.430572757035427189e-02,1.633606046601072947e-03
1.000000000000000000e+00,1.671875000000000000e+00,-7.632847715198000094e-01,-8.014490098306422672e-01,3.816423831084225782e-02,-3.267212152396518909e-02,-3.430572757035427189e-02,1.633606046389082800e-03
1.000000000000000000e+00,1.687500000000000000e+00,-7.721947104916999649e-01,-8.108044457430620966e-01,3.860973525136213169e-02,-3.267212152415999854e-02,-3.430572757035427189e-02,1.633606046194273353e-03
1.000000000000000000e+00,1.703125000000000000e+00,-7.811046494637999826e-01,-8.201598816554821481e-01,3.905523219168216542e-02,-3.267212152433761341e-02,-3.430572757035427189e-02,1.633606046016658486e-03
1.000000000000000000e+00,1.718750000000000000e+00,-7.900145884357999693e-01,-8.295153175679020885e-01,3.950072913210211922e-02,-3.267212152450377216e-02,-3.430572757035427189e-02,1.633606045850499733e-03
1.000000000000000000e+00,1.734375000000000000e+00,-7.989245274080000181e-01,-8.388707534803220289e-01,3.994622607232201084e-02,-3.267212152465274327e-02,-3.430572757035427189e-02,1.633606045701528620e-03
1.000000000000000000e+00,1.750000000000000000e+00,-8.078344663801000358e-01,-8.482261893927419694e-01,4.039172301264193354e-02,-3.267212152479597592e-02,-3.430572757035427189e-02,1.633606045558295972e-03
1.000000000000000000e+00,1.765625000000000000e+00,-8.167444053522999736e-01,-8.575816253051619098e-01,4.083721995286193618e-02,-3.267212152492775940e-02,-3.430572757035427189e-02,1.633606045426512499e-03
1.000000000000000000e+00,1.781250000000000000e+00,-8.256543443245999425e-01,-8.669370612175818502e-01,4.128271689298190772e-02,-3.267212152504807982e-02,-3.430572757035427189e-02,1.633606045306192078e-03
1.000000000000000000e+00,1.796875000000000000e+00,-8.345642832967999913e-01,-8.762924971300017907e-01,4.172821383320179933e-02,-3.267212152515693718e-02,-3.430572757035427189e-02,1.633606045197334711e-03
1.000000000000000000e+00,1.812500000000000000e+00,-8.434742222691000713e-01,-8.856479330424218421e-01,4.217371077332177087e-02,-3.267212152525434538e-02,-3.430572757035427189e-02,1.633606045099926518e-03
1.000000000000000000e+00,1.828125000000000000e+00,-8.523841612413999291e-01,-8.950033689548416715e-01,4.261920771344174241e-02,-3.267212152533455899e-02,-3.430572757035427189e-02,1.633606045019712905e-03
1.000000000000000000e+00,1.843750000000000000e+00,-8.612941002138000401e-01,-9.043588048672617230e-01,4.306470465346168286e-02,-3.267212152540904108e-02,-3.430572757035427189e-02,1.633606044945230817e-03
1.000000000000000000e+00,1.859375000000000000e+00,-8.702040391861000090e-01,-9.137142407796815524e-01,4.351020159358154338e-02,-3.267212152546634246e-02,-3.430572757035427189e-02,1.633606044887929432e-03
1.000000000000000000e+00,1.875000000000000000e+00,-8.791139781585000090e-01,-9.230696766921014929e-01,4.395569853360148382e-02,-3.267212152551217386e-02,-3.430572757035427189e-02,1.633606044842098037e-03
1.000000000000000000e+00,1.890625000000000000e+00,-8.880239171309000090e-01,-9.324251126045213223e-01,4.440119547362131325e-02,-3.267212152554654914e-02,-3.430572757035427189e-02,1.633606044807722757e-03
1.000000000000000000e+00,1.906250000000000000e+00,-8.969338561031999779e-01,-9.417805485169413737e-01,4.484669241374139581e-02,-3.267212152556947524e-02,-3.430572757035427189e-02,1.633606044784796651e-03
1.000000000000000000e+00,1.921875000000000000e+00,-9.058437950755999779e-01,-9.511359844293614252e-01,4.529218935376144728e-02,-3.267212152558666288e-02,-3.430572757035427189e-02,1.633606044767609011e-03
1.000000000000000000e+00,1.937500000000000000e+00,-9.147537340480000889e-01,-9.604914203417812546e-01,4.573768629378116568e-02,-3.267212152560385052e-02,-3.430572757035427189e-02,1.633606044750421371e-03
1.000000000000000000e+00,1.953125000000000000e+00,-9.236636730203999779e-01,-9.698468562542013061e-01,4.618318323380132817e-02,-3.267212152560958205e-02,-3.430572757035427189e-02,1.633606044744689845e-03
1.000000000000000000e+00,1.968750000000000000e+00,-9.325736119927999779e-01,-9.792022921666211355e-01,4.662868017382115760e-02,-3.267212152562103816e-02,-3.430572757035427189e-02,1.633606044733233731e-03
1.000000000000000000e+00,1.984375000000000000e+00,-9.414835509651999779e-01,-9.885577280790411869e-01,4.707417711384120906e-02,-3.267212152562676969e-02,-3.430572757035427189e-02,1.633606044727502205e-03
1.000000000000000000e+00,2.000000000000000000e+00,-9.503934899376000889e-01,-9.979131639914610163e-01,4.751967405386092747e-02,-3.267212152562676969e-02,-3.430572757035427189e-02,1.633606044727502205e-03
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.562500000000000000e-02,-6.888380546007000400e-05,-7.232799574217895118e-05,3.444190282108947174e-06,-5.025253061431813120e-04,-5.276515715166794343e-04,2.512626537349812225e-05
2.000000000000000000e+00,3.125000000000000000e-02,-2.726348510841000109e-04,-2.862665936743082539e-04,1.363174259020824303e-05,-9.890974279646168495e-04,-1.038552299493146740e-03,4.945487152852989093e-05
2.000000000000000000e+00,4.687500000000000000e-02,-6.069025807379999906e-04,-6.372477098547767041e-04,3.034512911677671350e-05,-1.459716365464478567e-03,-1.532702183929402244e-03,7.298581846492367686e-05
2.000000000000000000e+00,6.250000000000000000e-02,-1.067336438286999901e-03,-1.120703260341972827e-03,5.336682205497292504e-05,-1.914382118642709652e-03,-2.010101224825445402e-03,9.571910618273575012e-05
2.000000000000000000e+00,7.812500000000000000e-02,-1.649585867598000024e-03,-1.732065161194285430e-03,8.247929359628540687e-05,-2.353094687499309237e-03,-2.470749422181276432e-03,1.176547346819671949e-04
2.000000000000000000e+00,9.375000000000000000e-02,-2.349300312536000031e-03,-2.466765328470103217e-03,1.174650159341031862e-04,-2.775854072034277756e-03,-2.914646775996895985e-03,1.387927039626182281e-04
2.000000000000000000e+00,1.093750000000000000e-01,-3.162129216966999990e-03,-3.320235678227814995e-03,1.581064612608150052e-04,-3.182660272247615427e-03,-3.341793286272303192e-03,1.591330140246877654e-04
2.000000000000000000e+00,1.250000000000000000e-01,-4.083722024755999901e-03,-4.287908126525808925e-03,2.041861017698090239e-04,-3.573513288139895574e-03,-3.752188953007498055e-03,1.786756648676024808e-04
2.000000000000000000e+00,1.406250000000000000e-01,-5.109728179770000114e-03,-5.365214589422474464e-03,2.554864096524743500e-04,-3.948413119709970678e-03,-4.145833776202480572e-03,1.974206564925098939e-04
2.000000000000000000e+00,1.562500000000000000e-01,-6.235797125873999980e-03,-6.547586982976199774e-03,3.117898571021997939e-04,-4.307359766958415367e-03,-4.522727755857251612e-03,2.153679888988362448e-04
2.000000000000000000e+00,1.718750000000000000e-01,-7.457578306933999347e-03,-7.830457223245374312e-03,3.728789163113749652e-04,-4.650353229885228340e-03,-4.882870891971810741e-03,2.325176620865824009e-04
2.000000000000000000e+00,1.875000000000000000e-01,-8.770721166816999870e-03,-9.209257226288385806e-03,4.385360594713859361e-04,-4.977393508490983789e-03,-5.226263184546157958e-03,2.488696760551741688e-04
2.000000000000000000e+00,2.031250000000000000e-01,-1.017087514938999973e-02,-1.067941890816362371e-02,5.085437587736239828e-04,-5.288480602774535064e-03,-5.552904633580293264e-03,2.644240308057582006e-04
2.000000000000000000e+00,2.187500000000000000e-01,-1.165368969850999990e-02,-1.223637418492947576e-02,5.826844864194758583e-04,-5.583614512737027948e-03,-5.862795239074215792e-03,2.791807263371878442e-04
2.000000000000000000e+00,2.343750000000000000e-01,-1.321481425804999985e-02,-1.387555497264433141e-02,6.607407145943315629e-04,-5.862795238375598413e-03,-6.155935001027926408e-03,2.931397626523279953e-04
2.000000000000000000e+00,2.500000000000000000e-01,-1.484989827187999968e-02,-1.559239318736657838e-02,7.424949154865786993e-04,-6.126022779697694494e-03,-6.432323919441425113e-03,3.063011397437306188e-04
2.000000000000000000e+00,2.656250000000000000e-01,-1.655459118386000059e-02,-1.738232074515460787e-02,8.277295612946072856e-04,-6.373297136691856608e-03,-6.691961994314712774e-03,3.186648576228561652e-04
2.000000000000000000e+00,2.812500000000000000e-01,-1.832454243785000200e-02,-1.924076956206680761e-02,9.162271242168056051e-04,-6.604618309369544339e-03,-6.934849225647786788e-03,3.302309162782424493e-04
