job_id,x,uy_fem_mm,uy_roark_mm,error_uy_mm,theta_z_fem_deg,theta_z_roark_deg,error_theta_z_deg
1.000000000000000000e+00,1.093750000000000000e-01,-6.572965226344000024e-03,-6.572965227096263727e-03,7.522637027190803849e-13,-6.756173560493508243e-03,-6.756173561218857711e-03,7.253494679893002228e-13
1.000000000000000000e+00,1.250000000000000000e-01,-8.538691506406998963e-03,-8.538691507367413003e-03,9.604140399632754566e-13,-7.657528474726682695e-03,-7.657528475525506376e-03,7.988236808142978873e-13
1.000000000000000000e+00,1.406250000000000000e-01,-1.074804893000000025e-02,-1.074804893119116547e-02,1.191165222014234359e-12,-8.542930204649112555e-03,-8.542930205508142416e-03,8.590298611332869427e-13
1.000000000000000000e+00,1.562500000000000000e-01,-1.319668694099999928e-02,-1.319668694243265189e-02,1.432652607658013721e-12,-9.412378750249337372e-03,-9.412378751166768434e-03,9.174310616755221304e-13
1.000000000000000000e+00,1.718750000000000000e-01,-1.588025498327000004e-02,-1.588025498495700474e-02,1.687004702599637085e-12,-1.026587411153881933e-02,-1.026587411250138096e-02,9.625616276265347437e-13
1.000000000000000000e+00,1.875000000000000000e-01,-1.879440250067000023e-02,-1.879440250262935999e-02,1.959359757774947752e-12,-1.110341628850609538e-02,-1.110341628951198346e-02,1.005888081162531478e-12
1.000000000000000000e+00,2.031250000000000000e-01,-2.193477893707999893e-02,-2.193477893931484318e-02,2.234844254100920580e-12,-1.192500528116263031e-02,-1.192500528219857421e-02,1.035943900107305637e-12
1.000000000000000000e+00,2.187500000000000000e-01,-2.529703373636000077e-02,-2.529703373887859374e-02,2.518592973066446916e-12,-1.273064108949695759e-02,-1.273064109056115320e-02,1.064195606637063918e-12
1.000000000000000000e+00,2.343750000000000000e-01,-2.887681634237000000e-02,-2.887681634518573376e-02,2.815733757266514203e-12,-1.352032371352054028e-02,-1.352032371459972217e-02,1.079181882746027554e-12
1.000000000000000000e+00,2.500000000000000000e-01,-3.266977619898999569e-02,-3.266977620210140265e-02,3.111406965405905112e-12,-1.429405315322765033e-02,-1.429405315431427938e-02,1.086629050628395987e-12
1.000000000000000000e+00,2.656250000000000000e-01,-3.667156275009000183e-02,-3.667156275349073291e-02,3.400731085623220906e-12,-1.505182940861828425e-02,-1.505182940970482136e-02,1.086537110284169216e-12
1.000000000000000000e+00,2.812500000000000000e-01,-4.087782543952000330e-02,-4.087782544321885703e-02,3.698853723310691066e-12,-1.579365247968671226e-02,-1.579365248077135506e-02,1.084642792248402543e-12
1.000000000000000000e+00,2.968750000000000000e-01,-4.528421371115999572e-02,-4.528421371515090749e-02,3.990911767726146309e-12,-1.651952236644439742e-02,-1.651952236751387873e-02,1.069481309068365249e-12
1.000000000000000000e+00,3.125000000000000000e-01,-4.988637700887000453e-02,-4.988637701315200290e-02,4.281998366995054539e-12,-1.722943906888561166e-02,-1.722943906993238891e-02,1.046777248214780798e-12
1.000000000000000000e+00,3.281250000000000000e-01,-5.467996477651999865e-02,-5.467996478108728964e-02,4.567290989854200234e-12,-1.792340258701034805e-02,-1.792340258802688560e-02,1.016537548581553096e-12
1.000000000000000000e+00,3.437500000000000000e-01,-5.966062645798999448e-02,-5.966062646282190018e-02,4.831905708879702388e-12,-1.860141292081861006e-02,-1.860141292179737574e-02,9.787656796156340988e-13
1.000000000000000000e+00,3.593750000000000000e-01,-6.482401149711999877e-02,-6.482401150222096009e-02,5.100961320003705168e-12,-1.926347007031039421e-02,-1.926347007124385238e-02,9.334581718700718511e-13
1.000000000000000000e+00,3.750000000000000000e-01,-7.016576933781000502e-02,-7.016576934314959491e-02,5.339589881359074752e-12,-1.990957403548570745e-02,-1.990957403636631554e-02,8.806080864509624462e-13
1.000000000000000000e+00,3.906250000000000000e-01,-7.568154942389999917e-02,-7.568154942947297181e-02,5.572972638923090472e-12,-2.053972481634454977e-02,-2.053972481716476867e-02,8.202188928052578376e-13
1.000000000000000000e+00,4.062500000000000000e-01,-8.136700119926000563e-02,-8.136700120505617473e-02,5.796169100236170380e-12,-2.115392241288691424e-02,-2.115392241363921177e-02,7.522975298268619326e-13
1.000000000000000000e+00,4.218750000000000000e-01,-8.721777410777999118e-02,-8.721777411376437084e-02,5.984379658485750042e-12,-2.175216682510707628e-02,-2.175216682578963792e-02,6.825616460925942874e-13
1.000000000000000000e+00,4.375000000000000000e-01,-9.322951759330000421e-02,-9.322951759946267181e-02,6.162667598452742368e-12,-2.233445805301648851e-02,-2.233445805361605752e-02,5.995690055549118824e-13
1.000000000000000000e+00,4.531250000000000000e-01,-9.939788109969999175e-02,-9.939788110601621707e-02,6.316225320546209332e-12,-2.290079609660942983e-02,-2.290079609711846362e-02,5.090337873436823202e-13
1.000000000000000000e+00,4.687500000000000000e-01,-1.057185140709000076e-01,-1.057185140772901460e-01,6.390138418410629129e-12,-2.345118095588589677e-02,-2.345118095629686317e-02,4.109663997997614615e-13
1.000000000000000000e+00,4.843750000000000000e-01,-1.121870659506000040e-01,-1.121870659571495704e-01,6.549566444746801608e-12,-2.398561263085162085e-02,-2.398561263115124575e-02,2.996249082176660750e-13
1.000000000000000000e+00,5.000000000000000000e-01,-1.187991861829000018e-01,-1.187991861894596574e-01,6.559655596483082718e-12,-2.450409112149513555e-02,-2.450409112168161832e-02,1.864827736675067626e-13
1.000000000000000000e+00,5.156250000000000000e-01,-1.255505242114000053e-01,-1.255505242180855185e-01,6.685513254112152026e-12,-2.500661642782791086e-02,-2.500661642788798086e-02,6.007000452612487607e-14
1.000000000000000000e+00,5.312500000000000000e-01,-1.324367294802999973e-01,-1.324367294868922518e-01,6.592254520043638877e-12,-2.549318854984420832e-02,-2.549318854977033338e-02,-7.387493394794830692e-14
1.000000000000000000e+00,5.468750000000000000e-01,-1.394534514330999786e-01,-1.394534514397450242e-01,6.645045624864565070e-12,-2.596380748754976292e-02,-2.596380748732866894e-02,-2.210939764601960178e-13
1.000000000000000000e+00,5.625000000000000000e-01,-1.465963395140000014e-01,-1.465963395205090170e-01,6.509015548772367765e-12,-2.641847324093311161e-02,-2.641847324056299795e-02,-3.701136619405076544e-13
1.000000000000000000e+00,5.781250000000000000e-01,-1.538610431666999900e-01,-1.538610431730492722e-01,6.349282211104423368e-12,-2.685718581001144897e-02,-2.685718580947331346e-02,-5.381355083766692360e-13
1.000000000000000000e+00,5.937500000000000000e-01,-1.612432118349999832e-01,-1.612432118412309712e-01,6.230987947830612939e-12,-2.727994519476757695e-02,-2.727994519405961549e-02,-7.079614672278466969e-13
1.000000000000000000e+00,6.093750000000000000e-01,-1.687384949628999986e-01,-1.687384949689192115e-01,6.019212905883364328e-12,-2.768675139521296208e-02,-2.768675139432190749e-02,-8.910545912232947785e-13
1.000000000000000000e+00,6.250000000000000000e-01,-1.763425419941999917e-01,-1.763425419999791743e-01,5.779182687959405484e-12,-2.807760441134187282e-02,-2.807760441026018600e-02,-1.081686823445338064e-12
1.000000000000000000e+00,6.406250000000000000e-01,-1.840510023728999800e-01,-1.840510023782759574e-01,5.375977440991164258e-12,-2.845250424316004070e-02,-2.845250424187445795e-02,-1.285582751364700016e-12
1.000000000000000000e+00,6.562500000000000000e-01,-1.918595255425999957e-01,-1.918595255476747141e-01,5.074718423259128031e-12,-2.881145089066173073e-02,-2.881145088916471642e-02,-1.497014318063705218e-12
1.000000000000000000e+00,6.718750000000000000e-01,-1.997637609474000042e-01,-1.997637609520405422e-01,4.640537953903844937e-12,-2.915444435384694985e-02,-2.915444435213096139e-02,-1.715988462436257578e-12
1.000000000000000000e+00,6.875000000000000000e-01,-2.077593580311000165e-01,-2.077593580352386227e-01,4.138606124470811665e-12,-2.948148463272141917e-02,-2.948148463077319981e-02,-1.948219363612224697e-12
1.000000000000000000e+00,7.031250000000000000e-01,-2.158419662375999915e-01,-2.158419662411340534e-01,3.534061931986798299e-12,-2.979257172728514910e-02,-2.979257172509142126e-02,-2.193727838273318298e-12
1.000000000000000000e+00,7.187500000000000000e-01,-2.240072350106999954e-01,-2.240072350135919599e-01,2.891964445694839014e-12,-3.008770563753240465e-02,-3.008770563508563270e-02,-2.446771951714055149e-12
1.000000000000000000e+00,7.343750000000000000e-01,-2.322508137942999873e-01,-2.322508137964774955e-01,2.177508173772935152e-12,-3.036688636346891040e-02,-3.036688636075583411e-02,-2.713076291405158713e-12
1.000000000000000000e+00,7.500000000000000000e-01,-2.405683520322000057e-01,-2.405683520336558134e-01,1.455807696615352143e-12,-3.063011390508321372e-02,-3.063011390210202550e-02,-2.981188212958230110e-12
1.000000000000000000e+00,7.656250000000000000e-01,-2.489554991684000129e-01,-2.489554991689919838e-01,5.919709167301334674e-13,-3.087738826239250570e-02,-3.087738825912419993e-02,-3.268305764914103406e-12
1.000000000000000000e+00,7.812500000000000000e-01,-2.574079046467000476e-01,-2.574079046463511600e-01,-3.488875854884554428e-13,-3.110870943537958830e-02,-3.110870943182236781e-02,-3.557220490391088674e-12
1.000000000000000000e+00,7.968750000000000000e-01,-2.659212179110000407e-01,-2.659212179095985507e-01,-1.401490035135566359e-12,-3.132407742405593498e-02,-3.132407742019652219e-02,-3.859412789353200424e-12
1.000000000000000000e+00,8.125000000000000000e-01,-2.744910884051000033e-01,-2.744910884025991704e-01,-2.500832874119396365e-12,-3.152349222842152493e-02,-3.152349222424666308e-02,-4.174861845118726933e-12
1.000000000000000000e+00,8.281250000000000000e-01,-2.831131655729000052e-01,-2.831131655692182281e-01,-3.681777105413175377e-12,-3.170695384847064396e-02,-3.170695384397279742e-02,-4.497846539663896692e-12
1.000000000000000000e+00,8.437500000000000000e-01,-2.917830988581999740e-01,-2.917830988533208214e-01,-4.879152637471406706e-12,-3.187446228420902361e-02,-3.187446227937491827e-02,-4.834105338247240979e-12
1.000000000000000000e+00,8.593750000000000000e-01,-3.004965377050999864e-01,-3.004965376987721037e-01,-6.327882662304773476e-12,-3.202601753563092540e-02,-3.202601753045302563e-02,-5.177899775610228517e-12
1.000000000000000000e+00,8.750000000000000000e-01,-3.092491315572000188e-01,-3.092491315494371174e-01,-7.762901432784019562e-12,-3.216161960274208087e-02,-3.216161959720712643e-02,-5.534954439223582767e-12
1.000000000000000000e+00,8.906250000000000000e-01,-3.180365298585000056e-01,-3.180365298491811821e-01,-9.318823490644945196e-12,-3.228126848553676542e-02,-3.228126847963721374e-02,-5.899551680510484175e-12
1.000000000000000000e+00,9.062500000000000000e-01,-3.268543820527999855e-01,-3.268543820418692847e-01,-1.093070078894697872e-11,-3.238496418402069671e-02,-3.238496417774328062e-02,-6.277416086941656204e-12
1.000000000000000000e+00,9.218750000000000000e-01,-3.356983375841000039e-01,-3.356983375713665785e-01,-1.273342542518207665e-11,-3.247270669818816402e-02,-3.247270669152534789e-02,-6.662816132152471482e-12
1.000000000000000000e+00,9.375000000000000000e-01,-3.445640458961000130e-01,-3.445640458815382723e-01,-1.456174070213478444e-11,-3.254449602803914654e-02,-3.254449602098340166e-02,-7.055744877249026104e-12
1.000000000000000000e+00,9.531250000000000000e-01,-3.534471564328000026e-01,-3.534471564162493529e-01,-1.655064973959952113e-11,-3.260033217358512814e-02,-3.260033216611743501e-02,-7.467693130536190438e-12
1.000000000000000000e+00,9.687500000000000000e-01,-3.623433186380000115e-01,-3.623433186193650846e-01,-1.863492693487955876e-11,-3.264021513480889342e-02,-3.264021512692746874e-02,-7.881424679556658930e-12
1.000000000000000000e+00,9.843750000000000000e-01,-3.712481819555999984e-01,-3.712481819347505652e-01,-2.084943329094812725e-11,-3.266414491172765083e-02,-3.266414490341348897e-02,-8.314161858979929320e-12
1.000000000000000000e+00,1.000000000000000000e+00,-3.801573958294999778e-01,-3.801573958062708924e-01,-2.322908532192968778e-11,-3.267212150433565498e-02,-3.267212149557548878e-02,-8.760166203547470332e-12
1.000000000000000000e+00,1.015625000000000000e+00,-3.890673347961000061e-01,-3.890673347704803886e-01,-2.561961753855257484e-11,-3.267212150479402444e-02,-3.267212149557548878e-02,-9.218535657051774024e-12
1.000000000000000000e+00,1.031250000000000000e+00,-3.979772737628999857e-01,-3.979772737346898293e-01,-2.821015643306168386e-11,-3.267212150525811848e-02,-3.267212149557548878e-02,-9.682629698026801179e-12
1.000000000000000000e+00,1.046875000000000000e+00,-4.068872127297999963e-01,-4.068872126988993254e-01,-3.090067091093828822e-11,-3.267212150573366863e-02,-3.267212149557548878e-02,-1.015817985283717917e-11
1.000000000000000000e+00,1.062500000000000000e+00,-4.157971516969000136e-01,-4.157971516631088216e-01,-3.379119206670111453e-11,-3.267212150622641337e-02,-3.267212149557548878e-02,-1.065092458674143927e-11
1.000000000000000000e+00,1.078125000000000000e+00,-4.247070906641000065e-01,-4.247070906273182067e-01,-3.678179982813389870e-11,-3.267212150672488963e-02,-3.267212149557548878e-02,-1.114940084701032674e-11
1.000000000000000000e+00,1.093750000000000000e+00,-4.336170296313999750e-01,-4.336170295915277584e-01,-3.987221663948048445e-11,-3.267212150724055353e-02,-3.267212149557548878e-02,-1.166506474747919242e-11
1.000000000000000000e+00,1.109375000000000000e+00,-4.425269685988999502e-01,-4.425269685557371990e-01,-4.316275115101575466e-11,-3.267212150776194896e-02,-3.267212149557548878e-02,-1.218646017431268547e-11
1.000000000000000000e+00,1.125000000000000000e+00,-4.514369075665000119e-01,-4.514369075199466397e-01,-4.655337226822098273e-11,-3.267212150829479356e-02,-3.267212149557548878e-02,-1.271930477608762544e-11
1.000000000000000000e+00,1.140625000000000000e+00,-4.603468465341999938e-01,-4.603468464841561358e-01,-5.004385794649124364e-11,-3.267212150883337662e-02,-3.267212149557548878e-02,-1.325788784312109669e-11
1.000000000000000000e+00,1.156250000000000000e+00,-4.692567855020999823e-01,-4.692567854483656320e-01,-5.373435030264772649e-11,-3.267212150938341580e-02,-3.267212149557548878e-02,-1.380792702398991878e-11
1.000000000000000000e+00,1.171875000000000000e+00,-4.781667244702000330e-01,-4.781667244125750726e-01,-5.762496035899289382e-11,-3.267212150993345499e-02,-3.267212149557548878e-02,-1.435796620485874087e-11
1.000000000000000000e+00,1.187500000000000000e+00,-4.870766634384000038e-01,-4.870766633767845688e-01,-6.161543497640309397e-11,-3.267212151049495722e-02,-3.267212149557548878e-02,-1.491946843845681769e-11
1.000000000000000000e+00,1.203125000000000000e+00,-4.959866024066999501e-01,-4.959866023409940650e-01,-6.570588517718078947e-11,-3.267212151105645251e-02,-3.267212149557548878e-02,-1.548096373316099061e-11
1.000000000000000000e+00,1.218750000000000000e+00,-5.048965413752000142e-01,-5.048965413052034501e-01,-6.999656410044963195e-11,-3.267212151161795475e-02,-3.267212149557548878e-02,-1.604246596675906744e-11
1.000000000000000000e+00,1.234375000000000000e+00,-5.138064803438999739e-01,-5.138064802694130018e-01,-7.448697214584854009e-11,-3.267212151217945004e-02,-3.267212149557548878e-02,-1.660396126146324036e-11
1.000000000000000000e+00,1.250000000000000000e+00,-5.227164193126999647e-01,-5.227164192336224424e-01,-7.907752230806863736e-11,-3.267212151273521381e-02,-3.267212149557548878e-02,-1.715972502980278591e-11
1.000000000000000000e+00,1.265625000000000000e+00,-5.316263582817000177e-01,-5.316263581978319941e-01,-8.386802363702372531e-11,-3.267212151328525993e-02,-3.267212149557548878e-02,-1.770977114956551191e-11
1.000000000000000000e+00,1.281250000000000000e+00,-5.405362972507999908e-01,-5.405362971620414347e-01,-8.875855606049753987e-11,-3.267212151382383606e-02,-3.267212149557548878e-02,-1.824834727770507925e-11
1.000000000000000000e+00,1.296875000000000000e+00,-5.494462362199999950e-01,-5.494462361262507644e-01,-9.374923060079254356e-11,-3.267212151435668760e-02,-3.267212149557548878e-02,-1.878119881837392313e-11
1.000000000000000000e+00,1.312500000000000000e+00,-5.583561751893999503e-01,-5.583561750904603160e-01,-9.893963426321761290e-11,-3.267212151488380761e-02,-3.267212149557548878e-02,-1.930831883267813964e-11
1.000000000000000000e+00,1.328125000000000000e+00,-5.672661141590000788e-01,-5.672661140546698677e-01,-1.043302111369825980e-10,-3.267212151539947151e-02,-3.267212149557548878e-02,-1.982398273314700532e-11
1.000000000000000000e+00,1.343750000000000000e+00,-5.761760531287000164e-01,-5.761760530188793084e-01,-1.098207080829638471e-10,-3.267212151591513541e-02,-3.267212149557548878e-02,-2.033964663361587100e-11
1.000000000000000000e+00,1.359375000000000000e+00,-5.850859920984999851e-01,-5.850859919830887490e-01,-1.154112361234638229e-10,-3.267212151641933626e-02,-3.267212149557548878e-02,-2.084384748135548193e-11
1.000000000000000000e+00,1.375000000000000000e+00,-5.939959310685000160e-01,-5.939959309472983007e-01,-1.212017153306987893e-10,-3.267212151692353711e-02,-3.267212149557548878e-02,-2.134804832909509287e-11
1.000000000000000000e+00,1.390625000000000000e+00,-6.029058700385999670e-01,-6.029058699115076303e-01,-1.270923366547549449e-10,-3.267212151741055726e-02,-3.267212149557548878e-02,-2.183506847552862951e-11
1.000000000000000000e+00,1.406250000000000000e+00,-6.118158090087999490e-01,-6.118158088757171820e-01,-1.330827670287249020e-10,-3.267212151789756353e-02,-3.267212149557548878e-02,-2.232207474417435833e-11
1.000000000000000000e+00,1.421875000000000000e+00,-6.207257479791000732e-01,-6.207257478399266226e-01,-1.391734505418185108e-10,-3.267212151836739603e-02,-3.267212149557548878e-02,-2.279190725040791676e-11
1.000000000000000000e+00,1.437500000000000000e+00,-6.296356869496000375e-01,-6.296356868041360633e-01,-1.454639741993446478e-10,-3.267212151883149007e-02,-3.267212149557548878e-02,-2.325600129138294392e-11
1.000000000000000000e+00,1.453125000000000000e+00,-6.385456259202000329e-01,-6.385456257683456149e-01,-1.518544179290870488e-10,-3.267212151928412800e-02,-3.267212149557548878e-02,-2.370863921852262024e-11
1.000000000000000000e+00,1.468750000000000000e+00,-6.474555648909999794e-01,-6.474555647325551666e-01,-1.584448128255644406e-10,-3.267212151972530287e-02,-3.267212149557548878e-02,-2.414981409293304182e-11
1.000000000000000000e+00,1.484375000000000000e+00,-6.563655038617999260e-01,-6.563655036967644962e-01,-1.650354297666467573e-10,-3.267212152015502163e-02,-3.267212149557548878e-02,-2.457953285350811257e-11
1.000000000000000000e+00,1.500000000000000000e+00,-6.652754428327999348e-01,-6.652754426609739369e-01,-1.718259978744640648e-10,-3.267212152056754582e-02,-3.267212149557548878e-02,-2.499205703498930120e-11
1.000000000000000000e+00,1.515625000000000000e+00,-6.741853818038999746e-01,-6.741853816251834886e-01,-1.787164860544976364e-10,-3.267212152096862082e-02,-3.267212149557548878e-02,-2.539313204152904291e-11
1.000000000000000000e+00,1.531250000000000000e+00,-6.830953207751000456e-01,-6.830953205893930402e-01,-1.857070053290499345e-10,-3.267212152135250819e-02,-3.267212149557548878e-02,-2.577701940786880641e-11
1.000000000000000000e+00,1.546875000000000000e+00,-6.920052597464000366e-01,-6.920052595536024809e-01,-1.927975556981209593e-10,-3.267212152172492556e-02,-3.267212149557548878e-02,-2.614943678258541127e-11
1.000000000000000000e+00,1.562500000000000000e+00,-7.009151987178000587e-01,-7.009151985178119215e-01,-1.999881371617107106e-10,-3.267212152207443071e-02,-3.267212149557548878e-02,-2.649894192963131445e-11
1.000000000000000000e+00,1.578125000000000000e+00,-7.098251376891999698e-01,-7.098251374820213622e-01,-2.071786076029979995e-10,-3.267212152240674822e-02,-3.267212149557548878e-02,-2.683125943647723943e-11
1.000000000000000000e+00,1.593750000000000000e+00,-7.187350766607999430e-01,-7.187350764462308028e-01,-2.145691402333227416e-10,-3.267212152271040809e-02,-3.267212149557548878e-02,-2.713491931150002756e-11
1.000000000000000000e+00,1.609375000000000000e+00,-7.276450156325000584e-01,-7.276450154104403545e-01,-2.220597039581662102e-10,-3.267212152300262573e-02,-3.267212149557548878e-02,-2.742713695047527267e-11
1.000000000000000000e+00,1.625000000000000000e+00,-7.365549546041999518e-01,-7.365549543746497951e-01,-2.295501566607072164e-10,-3.267212152327191726e-02,-3.267212149557548878e-02,-2.769642848399200830e-11
1.000000000000000000e+00,1.640625000000000000e+00,-7.454648935759999873e-01,-7.454648933388592358e-01,-2.371407514800694116e-10,-3.267212152352401422e-02,-3.267212149557548878e-02,-2.794852543841486181e-11
1.000000000000000000e+00,1.656250000000000000e+00,-7.543748325478000227e-01,-7.543748323030687875e-01,-2.447312352771291444e-10,-3.267212152375319895e-02,-3.267212149557548878e-02,-2.817771016516701366e-11
1.000000000000000000e+00,1.671875000000000000e+00,-7.632847715198000094e-01,-7.632847712672782281e-01,-2.525217812632263303e-10,-3.267212152396518909e-02,-3.267212149557548878e-02,-2.838970031282528339e-11
1.000000000000000000e+00,1.687500000000000000e+00,-7.721947104916999649e-01,-7.721947102314876688e-01,-2.602122961548047897e-10,-3.267212152415999854e-02,-3.267212149557548878e-02,-2.858450975917747883e-11
1.000000000000000000e+00,1.703125000000000000e+00,-7.811046494637999826e-01,-7.811046491956971094e-01,-2.681028732354207023e-10,-3.267212152433761341e-02,-3.267212149557548878e-02,-2.876212462643579215e-11
1.000000000000000000e+00,1.718750000000000000e+00,-7.900145884357999693e-01,-7.900145881599066611e-01,-2.758933081992154257e-10,-3.267212152450377216e-02,-3.267212149557548878e-02,-2.892828337985875464e-11
1.000000000000000000e+00,1.734375000000000000e+00,-7.989245274080000181e-01,-7.989245271241162127e-01,-2.838838053520476024e-10,-3.267212152465274327e-02,-3.267212149557548878e-02,-2.907725449308173893e-11
1.000000000000000000e+00,1.750000000000000000e+00,-8.078344663801000358e-01,-8.078344660883256534e-01,-2.917743824326635149e-10,-3.267212152479597592e-02,-3.267212149557548878e-02,-2.922048714104619194e-11
1.000000000000000000e+00,1.765625000000000000e+00,-8.167444053522999736e-01,-8.167444050525349830e-01,-2.997649906077981541e-10,-3.267212152492775940e-02,-3.267212149557548878e-02,-2.935227061406919802e-11
1.000000000000000000e+00,1.781250000000000000e+00,-8.256543443245999425e-01,-8.256543440167444237e-01,-3.078555188551490573e-10,-3.267212152504807982e-02,-3.267212149557548878e-02,-2.947259103436294936e-11
1.000000000000000000e+00,1.796875000000000000e+00,-8.345642832967999913e-01,-8.345642829809539753e-01,-3.158460160079812340e-10,-3.267212152515693718e-02,-3.267212149557548878e-02,-2.958144840192744596e-11
1.000000000000000000e+00,1.812500000000000000e+00,-8.434742222691000713e-01,-8.434742219451635270e-01,-3.239365442553321373e-10,-3.267212152525434538e-02,-3.267212149557548878e-02,-2.967885659455049563e-11
1.000000000000000000e+00,1.828125000000000000e+00,-8.523841612413999291e-01,-8.523841609093729677e-01,-3.320269614803805780e-10,-3.267212152533455899e-02,-3.267212149557548878e-02,-2.975907020807966319e-11
1.000000000000000000e+00,1.843750000000000000e+00,-8.612941002138000401e-01,-8.612940998735824083e-01,-3.402176318445526704e-10,-3.267212152540904108e-02,-3.267212149557548878e-02,-2.983355229524420338e-11
1.000000000000000000e+00,1.859375000000000000e+00,-8.702040391861000090e-01,-8.702040388377918489e-01,-3.483081600919035736e-10,-3.267212152546634246e-02,-3.267212149557548878e-02,-2.989085368110266927e-11
1.000000000000000000e+00,1.875000000000000000e+00,-8.791139781585000090e-01,-8.791139778020012896e-01,-3.564987194337732035e-10,-3.267212152551217386e-02,-3.267212149557548878e-02,-2.993668507533797651e-11
1.000000000000000000e+00,1.890625000000000000e+00,-8.880239171309000090e-01,-8.880239167662108413e-01,-3.646891677533403708e-10,-3.267212152554654914e-02,-3.267212149557548878e-02,-2.997106035573793292e-11
1.000000000000000000e+00,1.906250000000000000e+00,-8.969338561031999779e-01,-8.969338557304202819e-01,-3.727796960006912741e-10,-3.267212152556947524e-02,-3.267212149557548878e-02,-2.999398646119644241e-11
1.000000000000000000e+00,1.921875000000000000e+00,-9.058437950755999779e-01,-9.058437946946298336e-01,-3.809701443202584414e-10,-3.267212152558666288e-02,-3.267212149557548878e-02,-3.001117410139642061e-11
1.000000000000000000e+00,1.937500000000000000e+00,-9.147537340480000889e-01,-9.147537336588392742e-01,-3.891608146844305338e-10,-3.267212152560385052e-02,-3.267212149557548878e-02,-3.002836174159639882e-11
1.000000000000000000e+00,1.953125000000000000e+00,-9.236636730203999779e-01,-9.236636726230487149e-01,-3.973512630039977012e-10,-3.267212152560958205e-02,-3.267212149557548878e-02,-3.003409326796102619e-11
1.000000000000000000e+00,1.968750000000000000e+00,-9.325736119927999779e-01,-9.325736115872581555e-01,-4.055418223458673310e-10,-3.267212152562103816e-02,-3.267212149557548878e-02,-3.004554938179637702e-11
1.000000000000000000e+00,1.984375000000000000e+00,-9.414835509651999779e-01,-9.414835505514677072e-01,-4.137322706654344984e-10,-3.267212152562676969e-02,-3.267212149557548878e-02,-3.005128090816100439e-11
1.000000000000000000e+00,2.000000000000000000e+00,-9.503934899376000889e-01,-9.503934895156771478e-01,-4.219229410296065907e-10,-3.267212152562676969e-02,-3.267212149557548878e-02,-3.005128090816100439e-11
2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.562500000000000000e-02,-6.888380546007000400e-05,-6.888380546874187311e-05,8.671869103880902596e-15,-5.025253061431813120e-04,-5.025253062063613505e-04,6.318003845789954553e-14
2.000000000000000000e+00,3.125000000000000000e-02,-2.726348510841000109e-04,-2.726348511183888262e-04,3.428881527670069040e-14,-9.890974279646168495e-04,-9.890974280887113775e-04,1.240945280561733810e-13
2.000000000000000000e+00,4.687500000000000000e-02,-6.069025807379999906e-04,-6.069025808140731445e-04,7.607315385266266716e-14,-1.459716365464478567e-03,-1.459716365647049539e-03,1.825709722291790627e-13
2.000000000000000000e+00,6.250000000000000000e-02,-1.067336438286999901e-03,-1.067336438420926625e-03,1.339267238775754265e-13,-1.914382118642709652e-03,-1.914382118881376594e-03,2.386669421122755708e-13
2.000000000000000000e+00,7.812500000000000000e-02,-1.649585867598000024e-03,-1.649585867804081486e-03,2.060814626586582321e-13,-2.353094687499309237e-03,-2.353094687791692109e-03,2.923828713863318995e-13
2.000000000000000000e+00,9.375000000000000000e-02,-2.349300312536000031e-03,-2.349300312828669999e-03,2.926699681216060611e-13,-2.775854072034277756e-03,-2.775854072377995866e-03,3.437181095300445577e-13
2.000000000000000000e+00,1.093750000000000000e-01,-3.162129216966999990e-03,-3.162129217359824218e-03,3.928242280071270187e-13,-3.182660272247615427e-03,-3.182660272640288300e-03,3.926728733838480423e-13
2.000000000000000000e+00,1.250000000000000000e-01,-4.083722024755999901e-03,-4.083722025262675331e-03,5.066754307780918509e-13,-3.573513288139895574e-03,-3.573513288578569844e-03,4.386742705198010128e-13
2.000000000000000000e+00,1.406250000000000000e-01,-5.109728179770000114e-03,-5.109728180402357128e-03,6.323570139743495133e-13,-3.948413119709970678e-03,-3.948413120192838764e-03,4.828680857937861504e-13
2.000000000000000000e+00,1.562500000000000000e-01,-6.235797125873999980e-03,-6.235797126644000363e-03,7.700003828992052490e-13,-4.307359766958415367e-03,-4.307359767483097228e-03,5.246818604587311086e-13
2.000000000000000000e+00,1.718750000000000000e-01,-7.457578306933999347e-03,-7.457578307852737523e-03,9.187381758146706545e-13,-4.650353229885228340e-03,-4.650353230449343934e-03,5.641155945146358874e-13
2.000000000000000000e+00,1.875000000000000000e-01,-8.770721166816999870e-03,-8.770721167893699363e-03,1.076699493451904743e-12,-4.977393508490983789e-03,-4.977393509091578884e-03,6.005950944909521638e-13
2.000000000000000000e+00,2.031250000000000000e-01,-1.017087514938999973e-02,-1.017087515063202184e-02,1.242022110159446413e-12,-5.288480602774535064e-03,-5.288480603409802944e-03,6.352678799670385956e-13
2.000000000000000000e+00,2.187500000000000000e-01,-1.165368969850999990e-02,-1.165368969993283398e-02,1.422834072783984993e-12,-5.583614512737027948e-03,-5.583614513404014379e-03,6.669864313635365249e-13
