# Load Type: PARABOLIC
# Load Formula: q(x) = w * (x/L)^2
[Distributed load]
         [x]          [y]          [z]        [F_x]        [F_y]        [F_z]        [M_x]        [M_y]        [M_z]
    0.420000     0.000000     0.000000     0.000000  -22.050000     0.000000     0.000000     0.000000     0.000000
    0.440000     0.000000     0.000000     0.000000  -24.200000     0.000000     0.000000     0.000000     0.000000
    0.460000     0.000000     0.000000     0.000000  -26.450000     0.000000     0.000000     0.000000     0.000000
    0.480000     0.000000     0.000000     0.000000  -28.800000     0.000000     0.000000     0.000000     0.000000
    0.500000     0.000000     0.000000     0.000000  -31.250000     0.000000     0.000000     0.000000     0.000000
    0.520000     0.000000     0.000000     0.000000  -33.800000     0.000000     0.000000     0.000000     0.000000
    0.540000     0.000000     0.000000     0.000000  -36.450000     0.000000     0.000000     0.000000     0.000000
    0.560000     0.000000     0.000000     0.000000  -39.200000     0.000000     0.000000     0.000000     0.000000
    0.580000     0.000000     0.000000     0.000000  -42.050000     0.000000     0.000000     0.000000     0.000000
    0.600000     0.000000     0.000000     0.000000  -45.000000     0.000000     0.000000     0.000000     0.000000
    0.620000     0.000000     0.000000     0.000000  -48.050000     0.000000     0.000000     0.000000     0.000000
    0.640000     0.000000     0.000000     0.000000  -51.200000     0.000000     0.000000     0.000000     0.000000
    0.660000     0.000000     0.000000     0.000000  -54.450000     0.000000     0.000000     0.000000     0.000000
    0.680000     0.000000     0.000000     0.000000  -57.800000     0.000000     0.000000     0.000000     0.000000
    0.700000     0.000000     0.000000     0.000000  -61.250000     0.000000     0.000000     0.000000     0.000000
    0.720000     0.000000     0.000000     0.000000  -64.800000     0.000000     0.000000     0.000000     0.000000
    0.740000     0.000000     0.000000     0.000000  -68.450000     0.000000     0.000000     0.000000     0.000000
    0.760000     0.000000     0.000000     0.000000  -72.200000     0.000000     0.000000     0.000000     0.000000
    0.780000     0.000000     0.000000     0.000000  -76.050000     0.000000     0.000000     0.000000     0.000000
    0.800000     0.000000     0.000000     0.000000  -80.000000     0.000000     0.000000     0.000000     0.000000
    0.820000     0.000000     0.000000     0.000000  -84.050000     0.000000     0.000000     0.000000     0.000000
    0.840000     0.000000     0.000000     0.000000  -88.200000     0.000000     0.000000     0.000000     0.000000
    0.860000     0.000000     0.000000     0.000000  -92.450000     0.000000     0.000000     0.000000     0.000000
    0.880000     0.000000     0.000000     0.000000  -96.800000     0.000000     0.000000     0.000000     0.000000
    0.900000     0.000000     0.000000     0.000000  -101.250000     0.000000     0.000000     0.000000     0.000000
    0.920000     0.000000     0.000000     0.000000  -105.800000     0.000000     0.000000     0.000000     0.000000
    0.940000     0.000000     0.000000     0.000000  -110.450000     0.000000     0.000000     0.000000     0.000000
    0.960000     0.000000     0.000000     0.000000  -115.200000     0.000000     0.000000     0.000000     0.000000
    0.980000     0.000000     0.000000     0.000000  -120.050000     0.000000     0.000000     0.000000     0.000000
    1.000000     0.000000     0.000000     0.000000  -125.000000     0.000000     0.000000     0.000000     0.000000
    1.020000     0.000000     0.000000     0.000000  -130.050000     0.000000     0.000000     0.000000     0.000000
    1.040000     0.000000     0.000000     0.000000  -135.200000     0.000000     0.000000     0.000000     0.000000
    1.060000     0.000000     0.000000     0.000000  -140.450000     0.000000     0.000000     0.000000     0.000000
    1.080000     0.000000     0.000000     0.000000  -145.800000     0.000000     0.000000     0.000000     0.000000
    1.100000     0.000000     0.000000     0.000000  -151.250000     0.000000     0.000000     0.000000     0.000000
    1.120000     0.000000     0.000000     0.000000  -156.800000     0.000000     0.000000     0.000000     0.000000
    1.140000     0.000000     0.000000     0.000000  -162.450000     0.000000     0.000000     0.000000     0.000000
    1.160000     0.000000     0.000000     0.000000  -168.200000     0.000000     0.000000     0.000000     0.000000
    1.180000     0.000000     0.000000     0.000000  -174.050000     0.000000     0.000000     0.000000     0.000000
    1.200000     0.000000     0.000000     0.000000  -180.000000     0.000000     0.000000     0.000000     0.000000
    1.220000     0.000000     0.000000     0.000000  -186.050000     0.000000     0.000000     0.000000     0.000000
    1.240000     0.000000     0.000000     0.000000  -192.200000     0.000000     0.000000     0.000000     0.000000
    1.260000     0.000000     0.000000     0.000000  -198.450000     0.000000     0.000000     0.000000     0.000000
    1.280000     0.000000     0.000000     0.000000  -204.800000     0.000000     0.000000     0.000000     0.000000
    1.300000     0.000000     0.000000     0.000000  -211.250000     0.000000     0.000000     0.000000     0.000000
    1.320000     0.000000     0.000000     0.000000  -217.800000     0.000000     0.000000     0.000000     0.000000
    1.340000     0.000000     0.000000     0.000000  -224.450000     0.000000     0.000000     0.000000     0.000000
    1.360000     0.000000     0.000000     0.000000  -231.200000     0.000000     0.000000     0.000000     0.000000
    1.380000     0.000000     0.000000     0.000000  -238.050000     0.000000     0.000000     0.000000     0.000000
    1.400000     0.000000     0.000000     0.000000  -245.000000     0.000000     0.000000     0.000000     0.000000
    1.420000     0.000000     0.000000     0.000000  -252.050000     0.000000     0.000000     0.000000     0.000000
    1.440000     0.000000     0.000000     0.000000  -259.200000     0.000000     0.000000     0.000000     0.000000
    1.460000     0.000000     0.000000     0.000000  -266.450000     0.000000     0.000000     0.000000     0.000000
    1.480000     0.000000     0.000000     0.000000  -273.800000     0.000000     0.000000     0.000000     0.000000
    1.500000     0.000000     0.000000     0.000000  -281.250000     0.000000     0.000000     0.000000     0.000000
    1.520000     0.000000     0.000000     0.000000  -288.800000     0.000000     0.000000     0.000000     0.000000
    1.540000     0.000000     0.000000     0.000000  -296.450000     0.000000     0.000000     0.000000     0.000000
    1.560000     0.000000     0.000000     0.000000  -304.200000     0.000000     0.000000     0.000000     0.000000
    1.580000     0.000000     0.000000     0.000000  -312.050000     0.000000     0.000000     0.000000     0.000000
    1.600000     0.000000     0.000000     0.000000  -320.000000     0.000000     0.000000     0.000000     0.000000
    1.620000     0.000000     0.000000     0.000000  -328.050000     0.000000     0.000000     0.000000     0.000000
    1.640000     0.000000     0.000000     0.000000  -336.200000     0.000000     0.000000     0.000000     0.000000
    1.660000     0.000000     0.000000     0.000000  -344.450000     0.000000     0.000000     0.000000     0.000000
    1.680000     0.000000     0.000000     0.000000  -352.800000     0.000000     0.000000     0.000000     0.000000
    1.700000     0.000000     0.000000     0.000000  -361.250000     0.000000     0.000000     0.000000     0.000000
    1.720000     0.000000     0.000000     0.000000  -369.800000     0.000000     0.000000     0.000000     0.000000
    1.740000     0.000000     0.000000     0.000000  -378.450000     0.000000     0.000000     0.000000     0.000000
    1.760000     0.000000     0.000000     0.000000  -387.200000     0.000000     0.000000     0.000000     0.000000
    1.780000     0.000000     0.000000     0.000000  -396.050000     0.000000     0.000000     0.000000     0.000000
    1.800000     0.000000     0.000000     0.000000  -405.000000     0.000000     0.000000     0.000000     0.000000
    1.820000     0.000000     0.000000     0.000000  -414.050000     0.000000     0.000000     0.000000     0.000000
    1.840000     0.000000     0.000000     0.000000  -423.200000     0.000000     0.000000     0.000000     0.000000
    1.860000     0.000000     0.000000     0.000000  -432.450000     0.000000     0.000000     0.000000     0.000000
    1.880000     0.000000     0.000000     0.000000  -441.800000     0.000000     0.000000     0.000000     0.000000
    1.900000     0.000000     0.000000     0.000000  -451.250000     0.000000     0.000000     0.000000     0.000000
    1.920000     0.000000     0.000000     0.000000  -460.800000     0.000000     0.000000     0.000000     0.000000
    1.940000     0.000000     0.000000     0.000000  -470.450000     0.000000     0.000000     0.000000     0.000000
    1.960000     0.000000     0.000000     0.000000  -480.200000     0.000000     0.000000     0.000000     0.000000
    1.980000     0.000000     0.000000     0.000000  -490.050000     0.000000     0.000000     0.000000     0.000000
    2.000000     0.000000     0.000000     0.000000  -500.000000     0.000000     0.000000     0.000000     0.000000
