# Load Type: TRIANGULAR
# Load Formula: q(x) = w * (x/L)
[Distributed load]
         [x]          [y]          [z]        [F_x]        [F_y]        [F_z]        [M_x]        [M_y]        [M_z]
    0.593750     0.000000     0.000000     0.000000  -148.437500     0.000000     0.000000     0.000000     0.000000
    0.609375     0.000000     0.000000     0.000000  -152.343750     0.000000     0.000000     0.000000     0.000000
    0.625000     0.000000     0.000000     0.000000  -156.250000     0.000000     0.000000     0.000000     0.000000
    0.640625     0.000000     0.000000     0.000000  -160.156250     0.000000     0.000000     0.000000     0.000000
    0.656250     0.000000     0.000000     0.000000  -164.062500     0.000000     0.000000     0.000000     0.000000
    0.671875     0.000000     0.000000     0.000000  -167.968750     0.000000     0.000000     0.000000     0.000000
    0.687500     0.000000     0.000000     0.000000  -171.875000     0.000000     0.000000     0.000000     0.000000
    0.703125     0.000000     0.000000     0.000000  -175.781250     0.000000     0.000000     0.000000     0.000000
    0.718750     0.000000     0.000000     0.000000  -179.687500     0.000000     0.000000     0.000000     0.000000
    0.734375     0.000000     0.000000     0.000000  -183.593750     0.000000     0.000000     0.000000     0.000000
    0.750000     0.000000     0.000000     0.000000  -187.500000     0.000000     0.000000     0.000000     0.000000
    0.765625     0.000000     0.000000     0.000000  -191.406250     0.000000     0.000000     0.000000     0.000000
    0.781250     0.000000     0.000000     0.000000  -195.312500     0.000000     0.000000     0.000000     0.000000
    0.796875     0.000000     0.000000     0.000000  -199.218750     0.000000     0.000000     0.000000     0.000000
    0.812500     0.000000     0.000000     0.000000  -203.125000     0.000000     0.000000     0.000000     0.000000
    0.828125     0.000000     0.000000     0.000000  -207.031250     0.000000     0.000000     0.000000     0.000000
    0.843750     0.000000     0.000000     0.000000  -210.937500     0.000000     0.000000     0.000000     0.000000
    0.859375     0.000000     0.000000     0.000000  -214.843750     0.000000     0.000000     0.000000     0.000000
    0.875000     0.000000     0.000000     0.000000  -218.750000     0.000000     0.000000     0.000000     0.000000
    0.890625     0.000000     0.000000     0.000000  -222.656250     0.000000     0.000000     0.000000     0.000000
    0.906250     0.000000     0.000000     0.000000  -226.562500     0.000000     0.000000     0.000000     0.000000
    0.921875     0.000000     0.000000     0.000000  -230.468750     0.000000     0.000000     0.000000     0.000000
    0.937500     0.000000     0.000000     0.000000  -234.375000     0.000000     0.000000     0.000000     0.000000
    0.953125     0.000000     0.000000     0.000000  -238.281250     0.000000     0.000000     0.000000     0.000000
    0.968750     0.000000     0.000000     0.000000  -242.187500     0.000000     0.000000     0.000000     0.000000
    0.984375     0.000000     0.000000     0.000000  -246.093750     0.000000     0.000000     0.000000     0.000000
    1.000000     0.000000     0.000000     0.000000  -250.000000     0.000000     0.000000     0.000000     0.000000
    1.015625     0.000000     0.000000     0.000000  -253.906250     0.000000     0.000000     0.000000     0.000000
    1.031250     0.000000     0.000000     0.000000  -257.812500     0.000000     0.000000     0.000000     0.000000
    1.046875     0.000000     0.000000     0.000000  -261.718750     0.000000     0.000000     0.000000     0.000000
    1.062500     0.000000     0.000000     0.000000  -265.625000     0.000000     0.000000     0.000000     0.000000
    1.078125     0.000000     0.000000     0.000000  -269.531250     0.000000     0.000000     0.000000     0.000000
    1.093750     0.000000     0.000000     0.000000  -273.437500     0.000000     0.000000     0.000000     0.000000
    1.109375     0.000000     0.000000     0.000000  -277.343750     0.000000     0.000000     0.000000     0.000000
    1.125000     0.000000     0.000000     0.000000  -281.250000     0.000000     0.000000     0.000000     0.000000
    1.140625     0.000000     0.000000     0.000000  -285.156250     0.000000     0.000000     0.000000     0.000000
    1.156250     0.000000     0.000000     0.000000  -289.062500     0.000000     0.000000     0.000000     0.000000
    1.171875     0.000000     0.000000     0.000000  -292.968750     0.000000     0.000000     0.000000     0.000000
    1.187500     0.000000     0.000000     0.000000  -296.875000     0.000000     0.000000     0.000000     0.000000
    1.203125     0.000000     0.000000     0.000000  -300.781250     0.000000     0.000000     0.000000     0.000000
    1.218750     0.000000     0.000000     0.000000  -304.687500     0.000000     0.000000     0.000000     0.000000
    1.234375     0.000000     0.000000     0.000000  -308.593750     0.000000     0.000000     0.000000     0.000000
    1.250000     0.000000     0.000000     0.000000  -312.500000     0.000000     0.000000     0.000000     0.000000
    1.265625     0.000000     0.000000     0.000000  -316.406250     0.000000     0.000000     0.000000     0.000000
    1.281250     0.000000     0.000000     0.000000  -320.312500     0.000000     0.000000     0.000000     0.000000
    1.296875     0.000000     0.000000     0.000000  -324.218750     0.000000     0.000000     0.000000     0.000000
    1.312500     0.000000     0.000000     0.000000  -328.125000     0.000000     0.000000     0.000000     0.000000
    1.328125     0.000000     0.000000     0.000000  -332.031250     0.000000     0.000000     0.000000     0.000000
    1.343750     0.000000     0.000000     0.000000  -335.937500     0.000000     0.000000     0.000000     0.000000
    1.359375     0.000000     0.000000     0.000000  -339.843750     0.000000     0.000000     0.000000     0.000000
    1.375000     0.000000     0.000000     0.000000  -343.750000     0.000000     0.000000     0.000000     0.000000
    1.390625     0.000000     0.000000     0.000000  -347.656250     0.000000     0.000000     0.000000     0.000000
    1.406250     0.000000     0.000000     0.000000  -351.562500     0.000000     0.000000     0.000000     0.000000
    1.421875     0.000000     0.000000     0.000000  -355.468750     0.000000     0.000000     0.000000     0.000000
    1.437500     0.000000     0.000000     0.000000  -359.375000     0.000000     0.000000     0.000000     0.000000
    1.453125     0.000000     0.000000     0.000000  -363.281250     0.000000     0.000000     0.000000     0.000000
    1.468750     0.000000     0.000000     0.000000  -367.187500     0.000000     0.000000     0.000000     0.000000
    1.484375     0.000000     0.000000     0.000000  -371.093750     0.000000     0.000000     0.000000     0.000000
    1.500000     0.000000     0.000000     0.000000  -375.000000     0.000000     0.000000     0.000000     0.000000
    1.515625     0.000000     0.000000     0.000000  -378.906250     0.000000     0.000000     0.000000     0.000000
    1.531250     0.000000     0.000000     0.000000  -382.812500     0.000000     0.000000     0.000000     0.000000
    1.546875     0.000000     0.000000     0.000000  -386.718750     0.000000     0.000000     0.000000     0.000000
    1.562500     0.000000     0.000000     0.000000  -390.625000     0.000000     0.000000     0.000000     0.000000
    1.578125     0.000000     0.000000     0.000000  -394.531250     0.000000     0.000000     0.000000     0.000000
    1.593750     0.000000     0.000000     0.000000  -398.437500     0.000000     0.000000     0.000000     0.000000
    1.609375     0.000000     0.000000     0.000000  -402.343750     0.000000     0.000000     0.000000     0.000000
    1.625000     0.000000     0.000000     0.000000  -406.250000     0.000000     0.000000     0.000000     0.000000
    1.640625     0.000000     0.000000     0.000000  -410.156250     0.000000     0.000000     0.000000     0.000000
    1.656250     0.000000     0.000000     0.000000  -414.062500     0.000000     0.000000     0.000000     0.000000
    1.671875     0.000000     0.000000     0.000000  -417.968750     0.000000     0.000000     0.000000     0.000000
    1.687500     0.000000     0.000000     0.000000  -421.875000     0.000000     0.000000     0.000000     0.000000
    1.703125     0.000000     0.000000     0.000000  -425.781250     0.000000     0.000000     0.000000     0.000000
    1.718750     0.000000     0.000000     0.000000  -429.687500     0.000000     0.000000     0.000000     0.000000
    1.734375     0.000000     0.000000     0.000000  -433.593750     0.000000     0.000000     0.000000     0.000000
    1.750000     0.000000     0.000000     0.000000  -437.500000     0.000000     0.000000     0.000000     0.000000
    1.765625     0.000000     0.000000     0.000000  -441.406250     0.000000     0.000000     0.000000     0.000000
    1.781250     0.000000     0.000000     0.000000  -445.312500     0.000000     0.000000     0.000000     0.000000
    1.796875     0.000000     0.000000     0.000000  -449.218750     0.000000     0.000000     0.000000     0.000000
    1.812500     0.000000     0.000000     0.000000  -453.125000     0.000000     0.000000     0.000000     0.000000
    1.828125     0.000000     0.000000     0.000000  -457.031250     0.000000     0.000000     0.000000     0.000000
    1.843750     0.000000     0.000000     0.000000  -460.937500     0.000000     0.000000     0.000000     0.000000
    1.859375     0.000000     0.000000     0.000000  -464.843750     0.000000     0.000000     0.000000     0.000000
    1.875000     0.000000     0.000000     0.000000  -468.750000     0.000000     0.000000     0.000000     0.000000
    1.890625     0.000000     0.000000     0.000000  -472.656250     0.000000     0.000000     0.000000     0.000000
    1.906250     0.000000     0.000000     0.000000  -476.562500     0.000000     0.000000     0.000000     0.000000
    1.921875     0.000000     0.000000     0.000000  -480.468750     0.000000     0.000000     0.000000     0.000000
    1.937500     0.000000     0.000000     0.000000  -484.375000     0.000000     0.000000     0.000000     0.000000
    1.953125     0.000000     0.000000     0.000000  -488.281250     0.000000     0.000000     0.000000     0.000000
    1.968750     0.000000     0.000000     0.000000  -492.187500     0.000000     0.000000     0.000000     0.000000
    1.984375     0.000000     0.000000     0.000000  -496.093750     0.000000     0.000000     0.000000     0.000000
    2.000000     0.000000     0.000000     0.000000  -500.000000     0.000000     0.000000     0.000000     0.000000
