job_id,x,uy_fem_mm,uy_roark_mm,error_uy_mm,theta_z_fem_deg,theta_z_roark_deg,error_theta_z_deg
2.000000000000000000e+00,1.360000000000000098e+00,-1.701204342824999827e-01,-1.701204346233061993e-01,3.408062165810576971e-10,-8.168030349139140944e-03,-8.168030373893872195e-03,2.475473125096439020e-11
2.000000000000000000e+00,1.379999999999999893e+00,-1.729716147422999950e-01,-1.729716150918532147e-01,3.495532197028694554e-10,-8.168030349013090732e-03,-8.168030373893872195e-03,2.488078146289929293e-11
2.000000000000000000e+00,1.399999999999999911e+00,-1.758227952022000107e-01,-1.758227955604002579e-01,3.582002472413137184e-10,-8.168030348887040520e-03,-8.168030373893872195e-03,2.500683167483419567e-11
2.000000000000000000e+00,1.419999999999999929e+00,-1.786739756619999953e-01,-1.786739760289473011e-01,3.669473058742767080e-10,-8.168030348772449892e-03,-8.168030373893872195e-03,2.512142230348679561e-11
2.000000000000000000e+00,1.439999999999999947e+00,-1.815251561217000043e-01,-1.815251564974943166e-01,3.757943123350315773e-10,-8.168030348663587320e-03,-8.168030373893872195e-03,2.523028487522172014e-11
2.000000000000000000e+00,1.459999999999999964e+00,-1.843763365814999888e-01,-1.843763369660413320e-01,3.845413432124189512e-10,-8.168030348566184332e-03,-8.168030373893872195e-03,2.532768786367434188e-11
2.000000000000000000e+00,1.479999999999999982e+00,-1.872275170410999945e-01,-1.872275174345883753e-01,3.934883807676925471e-10,-8.168030348468781343e-03,-8.168030373893872195e-03,2.542509085212696363e-11
2.000000000000000000e+00,1.500000000000000000e+00,-1.900786975008000035e-01,-1.900786979031354185e-01,4.023354149840230320e-10,-8.168030348388565995e-03,-8.168030373893872195e-03,2.550530620037960716e-11
2.000000000000000000e+00,1.520000000000000018e+00,-1.929298779603999814e-01,-1.929298783716824617e-01,4.112824802948722436e-10,-8.168030348308352381e-03,-8.168030373893872195e-03,2.558551981390877472e-11
2.000000000000000000e+00,1.540000000000000036e+00,-1.957810584199999870e-01,-1.957810588402295049e-01,4.202295178501458395e-10,-8.168030348239598351e-03,-8.168030373893872195e-03,2.565427384415563949e-11
2.000000000000000000e+00,1.560000000000000053e+00,-1.986322388796000205e-01,-1.986322393087765481e-01,4.291765276498438197e-10,-8.168030348182302169e-03,-8.168030373893872195e-03,2.571157002584367746e-11
2.000000000000000000e+00,1.580000000000000071e+00,-2.014834193391999984e-01,-2.014834197773235358e-01,4.381235374495418000e-10,-8.168030348125005988e-03,-8.168030373893872195e-03,2.576886620753171542e-11
2.000000000000000000e+00,1.600000000000000089e+00,-2.043345997987000007e-01,-2.043346002458705790e-01,4.471705783437585069e-10,-8.168030348073439598e-03,-8.168030373893872195e-03,2.582043259757860199e-11
2.000000000000000000e+00,1.620000000000000107e+00,-2.071857802582000030e-01,-2.071857807144176222e-01,4.562176192379752138e-10,-8.168030348033332791e-03,-8.168030373893872195e-03,2.586053940434318577e-11
2.000000000000000000e+00,1.639999999999999902e+00,-2.100369607178000086e-01,-2.100369611829646377e-01,4.651646290376731940e-10,-8.168030347993225984e-03,-8.168030373893872195e-03,2.590064621110776955e-11
2.000000000000000000e+00,1.659999999999999920e+00,-2.128881411772999832e-01,-2.128881416515116531e-01,4.742116699318899009e-10,-8.168030347958848969e-03,-8.168030373893872195e-03,2.593502322623120193e-11
2.000000000000000000e+00,1.679999999999999938e+00,-2.157393216367000099e-01,-2.157393221200586964e-01,4.833586864094741031e-10,-8.168030347924470219e-03,-8.168030373893872195e-03,2.596940197607811029e-11
2.000000000000000000e+00,1.699999999999999956e+00,-2.185905020961999845e-01,-2.185905025886057118e-01,4.924057273036908100e-10,-8.168030347895822996e-03,-8.168030373893872195e-03,2.599804919956039129e-11
2.000000000000000000e+00,1.719999999999999973e+00,-2.214416825557000146e-01,-2.214416830571527550e-01,5.014527404423319012e-10,-8.168030347872905564e-03,-8.168030373893872195e-03,2.602096663140152089e-11
2.000000000000000000e+00,1.739999999999999991e+00,-2.242928630152000169e-01,-2.242928635256997982e-01,5.104997813365486081e-10,-8.168030347849986397e-03,-8.168030373893872195e-03,2.604388579796612646e-11
2.000000000000000000e+00,1.760000000000000009e+00,-2.271440434746000159e-01,-2.271440439942468414e-01,5.196468255697084260e-10,-8.168030347832797022e-03,-8.168030373893872195e-03,2.606107517288958064e-11
2.000000000000000000e+00,1.780000000000000027e+00,-2.299952239341000182e-01,-2.299952244627938847e-01,5.286938664639251328e-10,-8.168030347815607647e-03,-8.168030373893872195e-03,2.607826454781303482e-11
2.000000000000000000e+00,1.800000000000000044e+00,-2.328464043935000172e-01,-2.328464049313408724e-01,5.378408551859337194e-10,-8.168030347804149799e-03,-8.168030373893872195e-03,2.608972239637186163e-11
2.000000000000000000e+00,1.820000000000000062e+00,-2.356975848529000162e-01,-2.356975853998879156e-01,5.469878994190935373e-10,-8.168030347792690216e-03,-8.168030373893872195e-03,2.610118197965416442e-11
2.000000000000000000e+00,1.840000000000000080e+00,-2.385487653124000185e-01,-2.385487658684349588e-01,5.560349403133102442e-10,-8.168030347786962159e-03,-8.168030373893872195e-03,2.610691003657183984e-11
2.000000000000000000e+00,1.860000000000000098e+00,-2.413999457718000174e-01,-2.413999463369820020e-01,5.651819845464700620e-10,-8.168030347781230632e-03,-8.168030373893872195e-03,2.611264156293646721e-11
2.000000000000000000e+00,1.879999999999999893e+00,-2.442511262311999887e-01,-2.442511268055289897e-01,5.743290010240542642e-10,-8.168030347775502575e-03,-8.168030373893872195e-03,2.611836961985414263e-11
2.000000000000000000e+00,1.899999999999999911e+00,-2.471023066906999910e-01,-2.471023072740760052e-01,5.833760141626953555e-10,-8.168030347769772784e-03,-8.168030373893872195e-03,2.612409941149529402e-11
2.000000000000000000e+00,1.919999999999999929e+00,-2.499534871501000177e-01,-2.499534877426230484e-01,5.925230306402795577e-10,-8.168030347769772784e-03,-8.168030373893872195e-03,2.612409941149529402e-11
2.000000000000000000e+00,1.939999999999999947e+00,-2.528046676094999889e-01,-2.528046682111701471e-01,6.016701581401662224e-10,-8.168030347764042992e-03,-8.168030373893872195e-03,2.612982920313644541e-11
2.000000000000000000e+00,1.959999999999999964e+00,-2.556558480689000157e-01,-2.556558486797171348e-01,6.108171191065991934e-10,-8.168030347764042992e-03,-8.168030373893872195e-03,2.612982920313644541e-11
2.000000000000000000e+00,1.979999999999999982e+00,-2.585070285284000180e-01,-2.585070291482641225e-01,6.198641044896646690e-10,-8.168030347764042992e-03,-8.168030373893872195e-03,2.612982920313644541e-11
2.000000000000000000e+00,2.000000000000000000e+00,-2.613582089877999892e-01,-2.613582096168112212e-01,6.290112319895513338e-10,-8.168030347769772784e-03,-8.168030373893872195e-03,2.612409941149529402e-11
