# Load Type: TRIANGULAR
# Load Formula: q(x) = w * (x/L)
[Distributed load]
         [x]          [y]          [z]        [F_x]        [F_y]        [F_z]        [M_x]        [M_y]        [M_z]
    1.200000     0.000000     0.000000     0.000000  -300.000000     0.000000     0.000000     0.000000     0.000000
    1.220000     0.000000     0.000000     0.000000  -305.000000     0.000000     0.000000     0.000000     0.000000
    1.240000     0.000000     0.000000     0.000000  -310.000000     0.000000     0.000000     0.000000     0.000000
    1.260000     0.000000     0.000000     0.000000  -315.000000     0.000000     0.000000     0.000000     0.000000
    1.280000     0.000000     0.000000     0.000000  -320.000000     0.000000     0.000000     0.000000     0.000000
    1.300000     0.000000     0.000000     0.000000  -325.000000     0.000000     0.000000     0.000000     0.000000
    1.320000     0.000000     0.000000     0.000000  -330.000000     0.000000     0.000000     0.000000     0.000000
    1.340000     0.000000     0.000000     0.000000  -335.000000     0.000000     0.000000     0.000000     0.000000
    1.360000     0.000000     0.000000     0.000000  -340.000000     0.000000     0.000000     0.000000     0.000000
    1.380000     0.000000     0.000000     0.000000  -345.000000     0.000000     0.000000     0.000000     0.000000
    1.400000     0.000000     0.000000     0.000000  -350.000000     0.000000     0.000000     0.000000     0.000000
    1.420000     0.000000     0.000000     0.000000  -355.000000     0.000000     0.000000     0.000000     0.000000
    1.440000     0.000000     0.000000     0.000000  -360.000000     0.000000     0.000000     0.000000     0.000000
    1.460000     0.000000     0.000000     0.000000  -365.000000     0.000000     0.000000     0.000000     0.000000
    1.480000     0.000000     0.000000     0.000000  -370.000000     0.000000     0.000000     0.000000     0.000000
    1.500000     0.000000     0.000000     0.000000  -375.000000     0.000000     0.000000     0.000000     0.000000
    1.520000     0.000000     0.000000     0.000000  -380.000000     0.000000     0.000000     0.000000     0.000000
    1.540000     0.000000     0.000000     0.000000  -385.000000     0.000000     0.000000     0.000000     0.000000
    1.560000     0.000000     0.000000     0.000000  -390.000000     0.000000     0.000000     0.000000     0.000000
    1.580000     0.000000     0.000000     0.000000  -395.000000     0.000000     0.000000     0.000000     0.000000
    1.600000     0.000000     0.000000     0.000000  -400.000000     0.000000     0.000000     0.000000     0.000000
    1.620000     0.000000     0.000000     0.000000  -405.000000     0.000000     0.000000     0.000000     0.000000
    1.640000     0.000000     0.000000     0.000000  -410.000000     0.000000     0.000000     0.000000     0.000000
    1.660000     0.000000     0.000000     0.000000  -415.000000     0.000000     0.000000     0.000000     0.000000
    1.680000     0.000000     0.000000     0.000000  -420.000000     0.000000     0.000000     0.000000     0.000000
    1.700000     0.000000     0.000000     0.000000  -425.000000     0.000000     0.000000     0.000000     0.000000
    1.720000     0.000000     0.000000     0.000000  -430.000000     0.000000     0.000000     0.000000     0.000000
    1.740000     0.000000     0.000000     0.000000  -435.000000     0.000000     0.000000     0.000000     0.000000
    1.760000     0.000000     0.000000     0.000000  -440.000000     0.000000     0.000000     0.000000     0.000000
    1.780000     0.000000     0.000000     0.000000  -445.000000     0.000000     0.000000     0.000000     0.000000
    1.800000     0.000000     0.000000     0.000000  -450.000000     0.000000     0.000000     0.000000     0.000000
    1.820000     0.000000     0.000000     0.000000  -455.000000     0.000000     0.000000     0.000000     0.000000
    1.840000     0.000000     0.000000     0.000000  -460.000000     0.000000     0.000000     0.000000     0.000000
    1.860000     0.000000     0.000000     0.000000  -465.000000     0.000000     0.000000     0.000000     0.000000
    1.880000     0.000000     0.000000     0.000000  -470.000000     0.000000     0.000000     0.000000     0.000000
    1.900000     0.000000     0.000000     0.000000  -475.000000     0.000000     0.000000     0.000000     0.000000
    1.920000     0.000000     0.000000     0.000000  -480.000000     0.000000     0.000000     0.000000     0.000000
    1.940000     0.000000     0.000000     0.000000  -485.000000     0.000000     0.000000     0.000000     0.000000
    1.960000     0.000000     0.000000     0.000000  -490.000000     0.000000     0.000000     0.000000     0.000000
    1.980000     0.000000     0.000000     0.000000  -495.000000     0.000000     0.000000     0.000000     0.000000
    2.000000     0.000000     0.000000     0.000000  -500.000000     0.000000     0.000000     0.000000     0.000000
